mapping_num,description,omop_concept_id,omop_concept_name
DX00916,Insulin dependent diabetes mellitus with multiple complications,201254,Insulin dependent diabetes mellitus
DX00917,"Insulin-dependent diabetes mellitus, with unspecified complications",201254,Insulin dependent diabetes mellitus
DX00917,"Insulin-dependent diabetes mellitus, with unspecified complications",435216,Disorder associated with type I diabetes mellitus
DX00918,Insulin dependent diabetes mellitus,443412,Type I diabetes mellitus without complication
DX00919,Non-insulin-dependent diabetes mellitus,201826,Type 2 diabetes mellitus
DX00920,Non-insulin dependent diabetes mellitus with coma,201530,"Diabetes mellitus, adult onset, with hyperosmolar coma"
DX00921,Non-insulin dependent diabetes melitus with ketoacidosis,443732,Disorder associated with type II diabetes melliltus
DX00922,Non-Insulin dependent diabetes mellitus with renal complication,443731,Renal disorder associated with type II diabetes mellitus
DX00923,"Non-insulin-dependent diabetes mellitus, with incipient diabetic nephropathy",201826,Type 2 diabetes mellitus
DX00923,"Non-insulin-dependent diabetes mellitus, with incipient diabetic nephropathy",4128221,Microalbuminuric diabetic nephropathy
DX00924,"Non-insulin-dependent diabetes mellitus, with established diabetic nephropathy",192279,Diabetic nephropathy
DX00924,"Non-insulin-dependent diabetes mellitus, with established diabetic nephropathy",201826,Type 2 diabetes mellitus
DX00925,"Non-insulin-dependent diabetes mellitus, with end-stage ranal disease[ESRD]",193782,End stage renal disease
DX00925,"Non-insulin-dependent diabetes mellitus, with end-stage ranal disease[ESRD]",201826,Type 2 diabetes mellitus
DX00926,Non-Insulin dependent diabetic nephropathy,443731,Renal disorder associated with type II diabetes mellitus
DX00927,Non-Insulin dependent diabetes mellitus with ophthalmic complications,443733,Diabetic oculopathy associated with type II diabetes mellitus
DX00928,"Non-insulin-dependent diabetes mellitus, with other and unspecified ophthalmic complication",443733,Diabetic oculopathy associated with type II diabetes mellitus
DX00929,Non-insulin dependent diabetes mellitus with neurological complications,376065,Neurologic disorder associated with type II diabetes mellitus
DX00930,"Non-insulin-dependent diabetes mellitus, with diabetic mononeuropathy",376065,Neurologic disorder associated with type II diabetes mellitus
DX00931,"Non-insulin-dependent diabetes mellitus, with diabetic polyneuropathy",376065,Neurologic disorder associated with type II diabetes mellitus
DX00932,"Non-insulin-dependent diabetes mellitus, with other and unspecified neurological complication",376065,Neurologic disorder associated with type II diabetes mellitus
DX00933,Non-Insulin dependent diabetic polyneuropathy,376065,Neurologic disorder associated with type II diabetes mellitus
DX00934,Non-Insulin dependent diabetes mellitus with peripheral circulatory complications,443729,Peripheral circulatory disorder associated with type II diabetes mellitus
DX00935,"Non-insulin-dependent diabetes mellitus, with diabetic peripheral angiopathy, without gangrene",443729,Peripheral circulatory disorder associated with type II diabetes mellitus
DX00936,"Non-insulin-dependent diabetes mellitus, with other and unspecified certain circulatory complications",443729,Peripheral circulatory disorder associated with type II diabetes mellitus
DX00937,Non-insulin dependent diabetes mellitus with multiple complications,443732,Disorder associated with type II diabetes melliltus
DX00938,"Non-insulin-dependent diabetes mellitus, with other and unspecified multiple complications",443732,Disorder associated with type II diabetes melliltus
DX00939,"Non-insulin-dependent diabetes mellitus, with unspecified complications",443732,Disorder associated with type II diabetes melliltus
DX00940,Non-insulin dependent diabetes mellitus (non-obses)(obses),4193704,Non-insulin-dependent diabetes mellitus without complication
DX00941,Non-insulin-dependent diabetes mellitus With renal complications,4099216,Type II diabetes mellitus with multiple complications
DX00942,"Non-insulin-dependent diabetes mellitus, with incipient diabetic nephropathy",201826,Type 2 diabetes mellitus
DX00942,"Non-insulin-dependent diabetes mellitus, with incipient diabetic nephropathy",4128221,Microalbuminuric diabetic nephropathy
DX00943,"Non-insulin-dependent diabetes mellitus, with established diabetic nephropathy",192279,Diabetic nephropathy
DX00943,"Non-insulin-dependent diabetes mellitus, with established diabetic nephropathy",201826,Type 2 diabetes mellitus
DX00944,"Non-insulin-dependent diabetes mellitus, with end-stage renal disease[ESRD]",201826,Type 2 diabetes mellitus
DX00944,"Non-insulin-dependent diabetes mellitus, with end-stage renal disease[ESRD]",443611,Chronic kidney disease stage 5
DX00945,Non-insulin-dependent diabetes mellitus With ophthalmicc complications,443733,Diabetic oculopathy associated with type II diabetes mellitus
DX00946,Non-insulin-dependent diabetes mellitus With neurologic complications,4099216,Type II diabetes mellitus with multiple complications
DX00947,"Non-insulin-dependent diabetes mellitus, with diabetic mononeuropathy",4222415,Mononeuropathy associated with type II diabetes mellitus
DX00948,"Non-insulin-dependent diabetes mellitus, with diabetic polyneuropathy",4226791,Polyneuropathy associated with type II diabetes mellitus
DX00949,"Non-insulin-dependent diabetes mellitus, with other and unspecified neurological complication",443730,Neurologic disorder associated with diabetes mellitus
DX00950,Non-insulin-dependent diabetes mellitus With periperal circulatory complications,443729,Peripheral circulatory disorder associated with type II diabetes mellitus
DX00951,"Non-insulin-dependent diabetes mellitus, with diabetic peripheral angiopathy, without gangrene",4200875,Type II diabetes mellitus with peripheral angiopathy
DX00952,"Non-insulin-dependent diabetes mellitus, with other and unspecified certain circulatory complications",443729,Peripheral circulatory disorder associated with type II diabetes mellitus
DX00953,Non-insulin-dependent diabetes mellitus With other specified complications,4099216,Type II diabetes mellitus with multiple complications
DX00954,"Non-insulin-dependent diabetes (mellitus, nonobses, obses) adult-onset, wwith multiple complications with ulcer (of lower limb)(angiopathic)(neuropathic)",4099216,Type II diabetes mellitus with multiple complications
DX00955,"Non-insulin-dependent diabetes mellitus, with other and unspecified multiple complications",4099216,Type II diabetes mellitus with multiple complications
DX00956,With unspecified complications,443732,Disorder associated with type II diabetes melliltus
DX00957,With out complications,4193704,Non-insulin-dependent diabetes mellitus without complication
DX00958,Other specified diabetes mellitus,201820,Diabetes mellitus
DX00959,"Other specified diabetes mellitus, with ulcer (of lower limb)(angiopathic)(neuropathic)",443732,Disorder associated with type II diabetes melliltus
DX00960,"Other specified diabetes mellitus, with unspecified complications",443732,Disorder associated with type II diabetes melliltus
DX00961,Other specified diabetes mellitus,201826,Type 2 diabetes mellitus
DX00962,"Other specified diabetes mellitus, with ulcer (of lower limb)(angiopathic)(neuropathic)",4227657,Diabetic skin ulcer
DX00963,Unspecified diabetes mellitus,201820,Diabetes mellitus
DX00964,Unspecified diabetes mellitus with coma,443735,Coma associated with diabetes mellitus
DX00965,Unspecified diabetes mellitus with renal complications,192279,Diabetic nephropathy
DX00966,Unspecified diabetes mellitus with ophthalmic complications,443767,Diabetic oculopathy
DX00967,Unspecified diabetes mellitus with neurological complications,443730,Neurologic disorder associated with diabetes mellitus
DX00968,Unspecified diabetes mellitus with unspecified complications,201820,Diabetes mellitus
DX00969,Unspecified diabetes mellitus,201820,Diabetes mellitus
DX00970,Unspecified diabetes mellitus  With neurologic complications,443730,Neurologic disorder associated with diabetes mellitus
DX00971,"Diabetes NOS, with hypoglycemia",201820,Diabetes mellitus
DX00971,"Diabetes NOS, with hypoglycemia",24609,Hypoglycaemia
DX00972,"Diabetes NOS, with other and unspecified multiple complications",201820,Diabetes mellitus
DX00973,Other hypoglycemia,30361,Hypoglycemic disorder
DX00974,"Hypoglycemia, unspecified",24609,Hypoglycaemia
DX00975,"Hypoglycaemia, unspecified",24609,Hypoglycaemia
DX00976,Hypoparathyroidism,140362,Hypoparathyroidism
DX00977,Idiopathic hypoparathyroidism,4034970,Idiopathic hypoparathyroidism
DX00978,Other hypoparathyroidism,140362,Hypoparathyroidism
DX00979,Hypoparathyroidism,140362,Hypoparathyroidism
DX00980,Idiopathic hypoparathyroidism,4034970,Idiopathic hypoparathyroidism
DX00981,당뇨 임상 연구 센터,0,No matching concept
DX00982,Other hypoparathyroidism,140362,Hypoparathyroidism
DX00983,Primary hyperparathyroidism,136934,Primary hyperparathyroidism
DX00984,Primary hyperparathyroidism,136934,Primary hyperparathyroidism
DX00985,Acromegaly and pituitary gigantism,28403,Acromegaly and gigantism
DX00986,Hyperprolactinemia,26378,Hyperpituitarism
DX00987,Acromegaly and pituitary gigantism,28403,Acromegaly and gigantism
DX00988,Hyperprolactinaemia,4030186,Hyperprolactinemia
DX00989,Hypofunction and other disorders of pituitary gland,23986,Disease of pituitary gland
DX00989,Hypofunction and other disorders of pituitary gland,4254542,Hypopituitarism
DX00990,Hypopituitarism,30365,Panhypopituitarism
DX00991,Idiopathic growth hormone deficiency,30365,Panhypopituitarism
DX00992,Panhypopituitarism,30365,Panhypopituitarism
DX00993,Sheehan's syndrome,30365,Panhypopituitarism
DX00994,Pituitary dwarfism,30365,Panhypopituitarism
DX00995,"HYPOGONADISM, PITUITARY",30365,Panhypopituitarism
DX00996,Diabetes insipidus,30968,Diabetes insipidus
DX00997,Empty Sella syndrome,28714,Syndrome of diencephalo-hypophyseal origin
DX00998,Hypofunction and other disorders of pituitary gland,23986,Disease of pituitary gland
DX00998,Hypofunction and other disorders of pituitary gland,4254542,Hypopituitarism
DX00999,Hypopituitarism,4254542,Hypopituitarism
DX01000,Diabetes insipidus,30968,Diabetes insipidus
DX01001,Drug induced Cushing's syndrome,4186577,Drug-induced Cushing's syndrome
DX01002,Cushing's syndrome,195212,Hypercortisolism
DX01003,Drug-induced cushing`s syndrome,4186577,Drug-induced Cushing's syndrome
DX01004,Congenital adrenogenital disorders associated with enzyme deficiency,4029573,Congenital adrenal hyperplasia
DX01004,Congenital adrenogenital disorders associated with enzyme deficiency,434899,Specific enzyme deficiency
DX01005,Drug induced adrenocortical insufficiency,4099792,Drug-induced adrenocortical insufficiency
DX01006,Adrenomedullary hyperfunction,440972,Medulloadrenal hyperfunction
DX01007,"Disorder of adrenal gland, unspecified",193165,Adrenal disease
DX01008,Drug-induced adrenocortical insufficiency,4099792,Drug-induced adrenocortical insufficiency
DX01009,"Disorder of adrenal gland, unspecified",193165,Adrenal disease
DX01010,Ovarian dysfunction,201257,Disorder of endocrine ovary
DX01011,Polycystic ovarian syndrome,195501,Polycystic ovaries
DX01012,Primary ovarian failure,4279913,Primary ovarian failure
DX01013,Ovarian dysfunction,201257,Disorder of endocrine ovary
DX01014,Polycystic ovarian syndrome,195501,Polycystic ovaries
DX01015,Primary ovarian failure,4279913,Primary ovarian failure
DX01016,Andropause,26662,Testicular hypofunction
DX01017,Testicular hypogonadism NOS,26662,Testicular hypofunction
DX01018,Precocious puberty,4267558,Precocious puberty
DX01019,Early puberty,4267558,Precocious puberty
DX01020,Premature thelarche,434309,Sexual precocity
DX01021,"Disorders of puberty, NEC",4028939,Disorder of puberty
DX01022,Precocious puberty,4267558,Precocious puberty
DX01023,"Short stature, NEC",440076,SS - Short stature
DX01024,"Short stature, NOS",440076,SS - Short stature
DX01025,"Endocrine disorder, unspecified",31821,Endocrinopathy
DX01026,"Short stature, nec",440076,SS - Short stature
DX01027,"Endocrine disorder, unspecified",4132094,Disorder of endocrine gonad
DX01028,"Rickets, active",438719,Active rickets
DX01029,"Vitamin D deficiency, unspecified",436070,Vitamin D deficiency
DX01030,"Vitamin d deficiency, unspecified",436070,Vitamin D deficiency
DX01031,Dietary calcium deficiency,4096201,Dietary calcium deficiency
DX01032,Obesity,433736,Obesity
DX01033,Obesity due to excess calories,433736,Obesity
DX01034,Other obesity,433736,Obesity
DX01035,Obesity,433736,Obesity
DX01036,Simple obesity NOS,433736,Obesity
DX01037,Obesity due to excess calories,4217557,Simple obesity
DX01038,"Obesity, unspecified",433736,Obesity
DX01039,Other sphingolipidosis,374912,Leukodystrophy
DX01040,Gaucher's disease,4101305,Gaucher's disease
DX01041,"Lipid storage disorder, unspecified",437530,Disorders of lipoid metabolism
DX01042,Disorders of lipoprotein metabolism and other lipidaemias,4170226,Disorder of lipid and lipoprotein metabolism
DX01042,Disorders of lipoprotein metabolism and other lipidaemias,432867,Hyperlipidemia
DX01043,Pure hypercholesterolemia,4096215,"Hyperlipidemia, group A"
DX01044,Primary hypercholesterolemia,4096215,"Hyperlipidemia, group A"
DX01045,Pure hyperglyceridemia,440360,Pure hyperglyceridemia
DX01046,Mixed hyperlipidemia,4079876,Familial combined hyperlipidemia
DX01047,Other hyperlipidemia,432867,Hyperlipidemia
DX01048,"Hyperlipidemia, unspecified",432867,Hyperlipidemia
DX01049,Dyslipidemia,4159131,Dyslipidemia
DX01050,Disorders of lipoprotein metabolism and other lipidemias,437530,Disorders of lipoid metabolism
DX01051,Pure hypercholesterolaemia,437827,Pure hypercholesterolaemia
DX01052,Pure hyperglyceridaemia,4120314,Hypertriglyceridaemia
DX01053,Mixed hyperlipidaemia,438720,Mixed hyperlipidaemia
DX01054,Hyperchylomicronaemia,4077382,Familial lipoprotein lipase deficiency
DX01055,Other hyperlipidaemia,432867,Hyperlipidemia
DX01056,"Hyperlipidaemia, unspecified",432867,Hyperlipidemia
DX01057,"Disorder of lipoprotein metabolism, unspecified",4170226,Disorder of lipid and lipoprotein metabolism
DX01058,Hyperuricemia without signs of inflammatory arthritis and tophaceous disease,4098611,Hyperuricemia without signs of inflammatory arthritis and tophaceous disease
DX01059,Hyperuricaemia without signs of inflammatory arthritis and tophaceous disease,4098611,Hyperuricemia without signs of inflammatory arthritis and tophaceous disease
DX01060,Disorders of copper metabolism,436672,Disorder of copper metabolism
DX01061,Disorders of calcium metabolism,437828,Disorder of calcium metabolism
DX01062,Hypocalcemia,435510,Hypocalcemia
DX01063,Disorders of copper metabolism,436672,Disorder of copper metabolism
DX01064,Disorders of calcium metabolism,437828,Disorder of calcium metabolism
DX01065,Volume depletion,436375,Sodium and water depletion
DX01066,Hypovolemia,436375,Sodium and water depletion
DX01067,Depletion of volume of plasma or extra-cellular fluid,436375,Sodium and water depletion
DX01068,Hypovolemia,436375,Sodium and water depletion
DX01069,"Other disorders of fluid, electrolyte and acid-base balance",4096947,Disorder of acid-base balance
DX01069,"Other disorders of fluid, electrolyte and acid-base balance",441830,Disorder of fluid AND/OR electrolyte
DX01070,Hypo-osmolality and hyponatremia,435515,Hypo-osmolality and or hyponatremia
DX01071,Acidosis,435517,Acidosis
DX01072,Hyperkalemia,434610,Hyperkalemia
DX01073,Hypokalemia,437833,Hypokalaemia
DX01074,Hypo-osmolality and hyponatraemia,435515,Hypo-osmolality and or hyponatremia
DX01075,Acidosis,435517,Acidosis
DX01076,Hyperkalaemia,434610,Hyperkalemia
DX01077,Hypokalaemia,437833,Hypokalaemia
DX01078,"Metabolic disorder, unspecified",4147837,Generalized metabolic disorder
DX01079,"Metabolic disorder, unspecified",436670,MD - Metabolic disorders
DX01080,Postprocedural hypothyroidism,137820,Postoperative hypothyroidism
DX01080,Postprocedural hypothyroidism,140673,Hypothyroid
DX01081,Postsurgical hypothyroidism,137820,Postoperative hypothyroidism
DX01082,Postprocedural hypoparathyroidism,140362,Hypoparathyroidism
DX01082,Postprocedural hypoparathyroidism,444239,Postprocedural state finding
DX01083,Postprocedural hypopituitarism,25211,Iatrogenic pituitary disorder
DX01084,Nutritional and metabolic disorders in diseases classified elsewhere,4090739,Nutritional disorder
DX01084,Nutritional and metabolic disorders in diseases classified elsewhere,436670,MD - Metabolic disorders
DX01085,Dementia in alzheimer`s disease,378419,AD - Alzheimer's disease
DX01086,Dementia in Alzheimer's disease with late onset,4182210,Dementia
DX01087,"Senile dementia, Alzheimer's type",378419,AD - Alzheimer's disease
DX01088,"Dementia in Alzheimer's disease, atypical or mixed type",4182210,Dementia
DX01089,Dementia in Alzheimer's disease,4182210,Dementia
DX01090,Dementia in alzheimer`s disease with early onset,4277444,"Primary degenerative dementia of the Alzheimer type, presenile onset, uncomplicated"
DX01091,Dementia in alzheimer`s disease with late onset,4278830,"Primary degenerative dementia of the Alzheimer type, senile onset, uncomplicated"
DX01092,"Dementia in alzheimer`s disease, atypical or mixed type",378419,AD - Alzheimer's disease
DX01093,"Dementia in alzhemer`s disease, unspecified",378419,AD - Alzheimer's disease
DX01094,Vascular dementia,443605,Vascular dementia
DX01095,Other vascular dementia,443605,Vascular dementia
DX01096,Vascular dementia,443605,Vascular dementia
DX01097,Other vascular dementia,443605,Vascular dementia
DX01098,"Vascular dementia, unspecified",443605,Vascular dementia
DX01099,Dementia in other diseases classified elsewhere,374888,Dementia associated with another disease
DX01100,Dementia in other diseases classified elsewhere,4182210,Dementia
DX01101,Dementia in parkinson`s disease,4314734,Dementia associated with Parkinson's Disease
DX01102,Unspecified dementia,4182210,Dementia
DX01103,Senile dementia NOS,4048875,SD - Senile dementia
DX01104,"Organic amnesic syndrome, not induced by alcohol and other psychoactive substances",372608,Amnestic disorder
DX01105,Other delirium,373995,Delirium
DX01106,"Delirium, unspecified",373995,Delirium
DX01107,Other delirium,373995,Delirium
DX01108,"Delirium, unspecified",373995,Delirium
DX01109,Other mental disorders due to brain damage and dysfunction and to physical disease,432586,Mental disorder
DX01109,Other mental disorders due to brain damage and dysfunction and to physical disease,435119,Sequela of injury
DX01110,Organic delusional [Schizophrenia like] disorder,436073,Psychotic disorder
DX01111,Organic mood[affective] disorders,373176,Organic mood disorder
DX01112,Organic anxiety disorder,381537,Organic anxiety disorder
DX01113,Mild cognitive disorder,4297400,Mild cognitive disorder
DX01114,Other specified mental disorders due to brain damage and dysfunction and to physical disease,432586,Mental disorder
DX01115,Other mental disorders due to brain damage and dysfunction and to physical disease,432586,Mental disorder
DX01115,Other mental disorders due to brain damage and dysfunction and to physical disease,435119,Sequela of injury
DX01116,Organic brain syndrome NOS,432586,Mental disorder
DX01117,Organic mood[affective] disorders,373176,Organic mood disorder
DX01118,Organic anxiety disorder,381537,Organic anxiety disorder
DX01119,Mild cognitive disorder,4297400,Mild cognitive disorder
DX01120,Other specified mental disorders due to brain damage and dysfunction and to physical disease,436073,Psychotic disorder
DX01121,Unspecified mental disorder due to brain damage and dysfunction and to physical disease,432586,Mental disorder
DX01122,"Personality and behavioural disorders due to brain disease, damage and dysfunction",380375,Organic personality disorder
DX01123,Organic personality disorder,444092,Personality change
DX01124,Postconcussional syndrome,372610,Post-concussion syndrome
DX01125,"Post traumatic brain syndrome, non-psychotic",4314703,Po
DX01126,"Other organic personality and behavior disorders due to brain disease, damage and dysfunction",372610,Post-concussion syndrome
DX01127,"Personality and behavior disorders due to brain disease, damage and dysfunction",4080568,Problem behaviour
DX01127,"Personality and behavior disorders due to brain disease, damage and dysfunction",4201705,Sequela of disorder
DX01127,"Personality and behavior disorders due to brain disease, damage and dysfunction",441838,Personality disorder
DX01128,Organic personality disorder,380375,Organic personality disorder
DX01129,Postconcussional syndrome,372610,Post-concussion syndrome
DX01130,"Unspecified organic personality and behavioural disorder due to brain disease, damage and dysfunctio",380375,Organic personality disorder
DX01131,Unspecified organic or symptomatic mental disorder,374009,Organic mental disorder
DX01132,Mental and behavioural disorders due to use of alcohol,376383,Alcohol-induced organic mental disorder
DX01133,Mental and behavior disorders due to acute intoxication of alcohol,374317,Alcohol-induced psychosis
DX01134,Mental and behavior disorders due to harmful use of alcohol,433753,Alcohol abuse
DX01135,Mental and behavior disorders due to dependence syndrome of alcohol,435243,Alcohol dependence
DX01136,Chronic alcoholism,435243,Alcohol dependence
DX01137,"Mental and behavioural disorders due to use of alcohol, Harmful use",374317,Alcohol-induced psychosis
DX01137,"Mental and behavioural disorders due to use of alcohol, Harmful use",433753,Alcohol abuse
DX01138,"Mental and behavioural disorders due to use of alcohol, Dependence syndrome",374317,Alcohol-induced psychosis
DX01138,"Mental and behavioural disorders due to use of alcohol, Dependence syndrome",435243,Alcohol dependence
DX01139,Acute intoxication of sedatives or hypnotics,4332880,Acute intoxication
DX01140,Acute intoxication of multiple drug use and use of other psychoactive substances,4004672,Psychoactive substance use disorder
DX01140,Acute intoxication of multiple drug use and use of other psychoactive substances,4332880,Acute intoxication
DX01141,Misuse of drugs NOS,440992,Abuse of antidepressant drug
DX01142,Schizophrenia,435783,Schizophrenia
DX01143,Paranoid schizophrenia,433450,Paranoid schizophrenia
DX01144,Hebephrenic schizophrenia,441828,Disorganized schizophrenia
DX01145,Catatonic shizophrenia,433996,Catatonic schizophrenia
DX01146,Undifferentiated schizophrenia,4008566,Atypical schizophrenia
DX01147,Residual schizophrenia,439004,Restzustand
DX01148,Other schizophrenia,435783,Schizophrenia
DX01149,Schizophrenia,435783,Schizophrenia
DX01150,Paranoid schizophrenia,433450,Paranoid schizophrenia
DX01151,Undifferentiated schizophrenia,4008566,Atypical schizophrenia
DX01152,Residual schizophrenia,436673,Chronic residual schizophrenia
DX01153,Other schizophrenia,435783,Schizophrenia
DX01154,"Schizophrenia, unspecified",435783,Schizophrenia
DX01155,Delusional disorder,432590,Delusional disorder
DX01156,Delusional disorder,432590,Delusional disorder
DX01157,Acute and transient psychotic disorders,4335169,Acute transient psychotic disorder
DX01158,Acute schizophrenia like psychotic disorder,4133495,Acute schizophrenia-like psychotic disorder
DX01159,Acute and transient psychotic disorders,4182683,Brief reactive psychosis
DX01160,Schizoaffective disorders,4286201,Schizoaffective disorder
DX01161,Schizoaffective disorders,4286201,Schizoaffective disorder
DX01162,Other nonorganic psychotic disorders,4101149,Non-organic psychosis
DX01162,Other nonorganic psychotic disorders,436073,Psychotic disorder
DX01163,Unspecified nonorganic psychosis,4101149,Non-organic psychosis
DX01164,Manic episode,443237,"Manic disorder, single episode"
DX01165,Manic episode,443237,"Manic disorder, single episode"
DX01166,Bipolar affective disorder,436665,Manic-depressive psychosis
DX01167,"Bipolar affective disorder, current episode hypomanic",440078,"Bipolar affective disorder, current episode manic"
DX01168,"Bipolar affective disorder, current episode manic without psychotic symptoms",4088488,Psychotic symptoms absent
DX01168,"Bipolar affective disorder, current episode manic without psychotic symptoms",440078,"Bipolar affective disorder, current episode manic"
DX01169,"Bipolar affective disorder, current episode manic with psychotic symptoms",438129,"Severe manic bipolar I disorder with psychotic features, mood-congruent"
DX01170,"Bipolar affective disorder, current episode mild or moderate depression",441836,Depressed bipolar I disorder
DX01171,"Bipolar affective disorder, current episode severe depression without psychotic symptoms",439244,"Bipolar affective disorder, currently depressed, severe, without mention of psychosis"
DX01172,"Bipolar affective disorder, current episode severe depression with psychotic symptoms",436386,Severe depressed bipolar I disorder with psychotic features
DX01173,"Bipolar affective disorder, currently in remission",436665,Manic-depressive psychosis
DX01174,Other bipolar affective disorders,440078,"Bipolar affective disorder, current episode manic"
DX01175,Bipolar Ⅱ disorder,440078,"Bipolar affective disorder, current episode manic"
DX01176,Bipolar affective disorder,436665,Manic-depressive psychosis
DX01177,"Bipolar affective disorder, current episode hypomanic",4150985,"Bipolar I disorder, most recent episode hypomanic"
DX01178,"Bipolar affective disorder, current episode manic without psychotic symptoms",4088488,Psychotic symptoms absent
DX01178,"Bipolar affective disorder, current episode manic without psychotic symptoms",440078,"Bipolar affective disorder, current episode manic"
DX01179,"Bipolar affective disorder, current episode manic with psychotic symptoms",440078,"Bipolar affective disorder, current episode manic"
DX01180,"Bipolar affective disorder, current episode mild or moderate depression",439254,"Bipolar affective disorder, current episode depression"
DX01181,"Bipolar affective disorder, current episode severe depression without psychotic symptoms",439254,"Bipolar affective disorder, current episode depression"
DX01182,"Bipolar affective disorder, current episode severe depression with psychotic symptoms",439254,"Bipolar affective disorder, current episode depression"
DX01183,"Bipolar affective disorder, currently in remission",439251,"Bipolar affective disorder, currently depressed, in full remission"
DX01184,Other bipolar affective disorders,436665,Manic-depressive psychosis
DX01185,"Bipolar affective disorder, unspecified",436665,Manic-depressive psychosis
DX01186,Depressive episode,440383,Depressive disorder
DX01187,Mild depressive episode,4195572,"Mild major depression, single episode"
DX01188,Moderate depressive episode,4049623,"Moderate major depression, single episode"
DX01189,Severe depressive episode without psychotic symptoms,441534,"Severe major depression, single episode, without psychotic features"
DX01190,"Major depression, single episode without psychotic symptoms",441534,"Severe major depression, single episode, without psychotic features"
DX01191,Severe depressive episode with psychotic symptoms,438406,"Major depressive disorder, single episode, severe with psychotic features"
DX01192,Other depressive episodes,438727,Atypical depressive disorder
DX01193,Atypical depression,438727,Atypical depressive disorder
DX01194,Depressive episode,432284,Single major depressive episode
DX01195,Depression NOS,432284,Single major depressive episode
DX01196,Depressive disorder NOS,432284,Single major depressive episode
DX01197,Mild depressive episode,4149320,Mild depression
DX01198,Moderate depressive episode,4151170,Moderate depression
DX01199,Severe depressive episode without psychotic symptoms,441534,"Severe major depression, single episode, without psychotic features"
DX01200,Severe depressive episode with psychotic symptoms,439259,"Single major depressive episode, severe, with psychosis"
DX01201,Other depressive episodes,440383,Depressive disorder
DX01202,"Depressive episode, unspecified",440383,Depressive disorder
DX01203,Recurrent depressive disorder,4098302,Recurrent depression
DX01204,"Recurrent depressive disorder, current episode mild",4228802,Mild recurrent major depression
DX01205,"Recurrent depressive disorder, current episode moderate",4077577,Moderate recurrent major depression
DX01206,"Recurrent depressive disorder, current episode severe without psychotic symptoms",435220,Severe recurrent major depression without psychotic features
DX01207,"Major depression, recurrent without psychotic symptoms",435220,Severe recurrent major depression without psychotic features
DX01208,Recurrent depressive disorder,432285,Recurrent major depressive episodes
DX01209,"Recurrent depressive disorder, current episode mild",438998,"Recurrent major depressive episodes, mild"
DX01210,"Recurrent depressive disorder, current episode moderate",432883,"Recurrent major depressive episodes, moderate"
DX01211,"Recurrent depressive disorder, current episode severe without psychotic symptoms",432285,Recurrent major depressive episodes
DX01212,Dysthymia,433440,Dysthymia
DX01213,Dysthymia,433440,Dysthymia
DX01214,Other mood [affective] disorders,444100,Mood disorder
DX01215,Unspecified mood[affective] disorder,444100,Mood disorder
DX01216,Phobic anxiety disorders,4304010,Phobic disorder
DX01217,Agoraphobia,4321835,Agoraphobia
DX01218,Panic disorder with agoraphobia,4147466,Panic disorder with agoraphobia
DX01219,Social phobias,440690,Social phobia
DX01220,Phobic anxiety disorders,440985,Phobia
DX01221,Social phobias,440690,Social phobia
DX01222,Other anxiety disorders,442077,Anxiety disorder
DX01223,Panic disorder[episodic paroxysmal anxiety],436074,Panic disorder
DX01224,Panic attack,436074,Panic disorder
DX01225,Panic state,436074,Panic disorder
DX01226,Generalized anxiety disorder,434613,Generalized anxiety disorder
DX01227,Anxiety neurosis,434613,Generalized anxiety disorder
DX01228,Anxiety reaction,434613,Generalized anxiety disorder
DX01229,Anxiety state,434613,Generalized anxiety disorder
DX01230,Mixed anxiety and depressive disorder,4338031,Mixed anxiety and depressive disorder
DX01231,Other mixed anxiety disorders,441542,Anxiety
DX01232,Other anxiety disorders,441542,Anxiety
DX01233,"Anxiety disorder, unspecified",442077,Anxiety disorder
DX01234,Anxiety NOS,442077,Anxiety disorder
DX01235,Panic disorder[episodic paroxysmal anxiety],436074,Panic disorder
DX01236,Generalized anxiety disorder,434613,Generalized anxiety disorder
DX01237,Mixed anxiety and depressive disorder,4338031,Mixed anxiety and depressive disorder
DX01238,Other mixed anxiety disorders,442077,Anxiety disorder
DX01239,Other specified anxiety disorders,442077,Anxiety disorder
DX01240,"Anxiety disorder, unspecified",442077,Anxiety disorder
DX01241,Obsessive-compulsive disorder,440374,Obsessive compulsive disorder
DX01242,Predominantly obsessional thoughts or ruminations,4084722,Obsessional thoughts of disease
DX01242,Predominantly obsessional thoughts or ruminations,4195865,Obsessional ruminations
DX01243,Predominantly compulsive acts[obsessional rituals],440374,Obsessive compulsive disorder
DX01244,Mixed obsessional thoughts and acts,440374,Obsessive compulsive disorder
DX01245,Obsessive compulsive disorder,440374,Obsessive compulsive disorder
DX01246,Predominantly obsessional thoughts or ruminations,4084722,Obsessional thoughts of disease
DX01246,Predominantly obsessional thoughts or ruminations,4195865,Obsessional ruminations
DX01247,Mixed obsessional thoughts and acts,4112135,Compulsion to act on thoughts
DX01248,"Obsessive-compulsive disorder, unspecified",440374,Obsessive compulsive disorder
DX01249,"Reaction to severe stress, and adjustment disorders",4152371,Stress and adjustment reaction
DX01250,Acute stress reaction,440083,Acute stress disorder
DX01251,Acute reaction to stress,440083,Acute stress disorder
DX01252,Post traumatic stress disorder,436676,Posttraumatic stress disorder
