mapping_num,description,omop_concept_id,omop_concept_name
SR00295,CAPD CATHETER INSERTION,4108838,Insertion of chronic ambulatory peritoneal dialysis catheter
SR00296,CAPD Operation,2003564,Peritoneal dialysis
SR00297,CAPD도관 제거술,2003564,Peritoneal dialysis
SR00298,C-Arm(NS),4137372,Portable X-ray
SR00299,C-arm(OS),4137372,Portable X-ray
SR00300,Carpal Tunnel Release,2000217,Release of carpal tunnel
SR00301,"Cath.Remove(chemo port,PERM Cath,AVF)",4207339,Removal of Port-a-cath
SR00302,"Celiec plexus block with fluoroscopic guide,Rt",4198754,Coeliac plexus block using fluoroscopic guidance
SR00303,Cerebral Eneurysm(경부 clipping-복잡),4224511,"Application of clamp to cerebral aneurysm, Crutchfield or Silverstone"
SR00304,"Cesarean Hysterectomy, Total,초산",4165077,Total hysterectomy after caesarean delivery
SR00305,"Cesarean Section (1태아),경산",2004785,Classical cesarean section
SR00306,"Cesarean Section (1태아),초산",2004785,Classical cesarean section
SR00307,"Cesarean Section (다태아임신시),경산",4106559,Dilatation and evacuation termination of pregnancy
SR00308,"Cesarean Section (제1태아),반복",2004785,Classical cesarean section
SR00309,"Cesarean Section (twin), 초산",2004802,Other cesarean section of unspecified type
SR00310,Cesarean Section(제1태아),2004802,Other cesarean section of unspecified type
SR00311,Cheiloplasty (일측성)  S (35),4216088,Repair of lip
SR00312,Cheiloplasty (일측성) L (50),4216088,Repair of lip
SR00313,"Cheiloplasty,일측성 (보험)",4216088,Repair of lip
SR00314,"Chemonucleolysis, Lumbar",4181895,Chemonucleolysis
SR00315,"Chemoport Insertion(기타,동맥포트법)",4141149,Open insertion of central venous catheter
SR00316,"Chemoport Insertion(기타,정맥포트법)",4141149,Open insertion of central venous catheter
SR00317,CHOLEDOCHOENTEROSTOMY(ROU-Y),4068760,Roux-en-y choledochoenterostomy
SR00318,"Choledochojejunostomy,Rou-Y Jejunostomy",4128303,Choledochojejunostomy to Roux loop
SR00319,"Chondroplasty1.5cm이상(Microfracture,Multiple drilling)",4083246,Chondroplasty
SR00320,Chromopertubation,4124762,Hydropertubation of fallopian tube
SR00321,"Circumcision, 질병동반 않음",4218438,Circumcision
SR00322,"Circumcision, 질병동반함, Preputial Incision",4218438,Circumcision
SR00323,"Circumcision, 환상 질병동반함",4218438,Circumcision
SR00324,CLOSE REDUCTION,4313275,Closed reduction of fracture
SR00325,"Closed Pining of Fracture, Finger ",4237657,Closed reduction of fracture of phalanges of hand with internal fixation
SR00326,"Closed Pining of Fracture, Toe ",4051625,Closed reduction of fracture of phalanges of foot with internal fixation
SR00327,"CLOSED PINNING(METACARPAL,META",4174441,Closed reduction of fracture of carpals and metacarpals with internal fixation
SR00328,"CLOSED PINNING,ULNA OR RADIUS",4071089,Internal fixation of bone of radius
SR00328,"CLOSED PINNING,ULNA OR RADIUS",4222173,Internal fixation of bone of ulna
SR00329,CLOSED REDUCTION,4313275,Closed reduction of fracture
SR00330,Closed Reduction of Dislocated Nasal Bone,4106589,Closed reduction of dislocation of nasal bone
SR00331,"Closed Reduction of Fracture, Carpal Bone",4307225,Closed reduction of fracture of carpals and metacarpals
SR00332,"Closed Reduction of Fracture, Femur",4012182,Closed reduction of fracture of femur
SR00333,"Closed Reduction of Fracture, Finger",4079111,Closed reduction of fracture of finger
SR00334,"Closed Reduction of Fracture, Forearm",4224313,Closed reduction of fracture of arm
SR00335,"Closed Reduction of Fracture, Humerus",4219029,Closed reduction of fracture of humerus
SR00336,"Closed Reduction of Fracture, Metatarsal Bone",4279915,Closed reduction of fracture of tarsal or metatarsal
SR00337,"Closed Reduction of Fracture, Pelvis",4076334,Closed reduction of fracture of hip
SR00338,"Closed Reduction of Fracture, Tibia",4067547,Closed reduction of fracture of tibia
SR00339,"Closed Reduction of Fracture, Toe",4289174,Closed reduction of fracture of phalanges of foot
SR00340,"Closed Reduction of Joint Dislocation, Hip",2005554,Closed reduction of dislocation of hip
SR00341,Closed Reduction of Mandibular Bone Fracture,4086986,Closed reduction of mandibular fracture
SR00342,Closed Reduction of Maxillary Bone Fract,2004926,Closed reduction of maxillary fracture
SR00343,Closed Reduction of Nasal Bone Fracture,4097890,Closed reduction of nasal fracture
SR00344,Closed Reduction of Orbital Bone Fracture,4170614,Orbital # reduction
SR00345,"CLOSED REDUCTION(ELBOW,KNEE)",4076441,Closed reduction of fracture of elbow
SR00345,"CLOSED REDUCTION(ELBOW,KNEE)",4077777,Closed reduction of fracture of knee
SR00346,CLOSED REDUCTION(HIP),4076334,Closed reduction of fracture of hip
SR00347,CLOSED REDUCTION(PULLED ELBOW),2005541,Closed reduction of dislocation of elbow
SR00348,CLOSED REDUCTION(SHOULDER),4076442,Closed reduction of fracture of shoulder
SR00349,CLOSED THORACOTOMY,4142040,Closed drainage of chest
SR00350,Closure of Colostomy (Suction),4135441,Closure of colostomy
SR00351,"Closure of Colostomy(Ileostomy),Loop",4135441,Closure of colostomy
SR00352,"Closure of Patent Ductus Arteriosus, Ligation Procedure",4019226,Ligation of ductus arteriosus
SR00352,"Closure of Patent Ductus Arteriosus, Ligation Procedure",4321844,Ligation
SR00353,Closure of Shunt,4224642,Surgical closure of shunt
SR00354,COLECTOMY RIGHT OR LEFT HEMICO,4079713,Colectomy
SR00355,COLECTOMY SEGMENTAL RESECTION,4181781,Extended hemicolectomy
SR00356,"Colon polypectomy(5개까지,개당)",4170609,Colonic polypectomy
SR00357,Colostomy(End),4306060,Construction of end colostomy
SR00358,Colostomy(Loop),4322181,Loop colostomy
SR00359,COLPORRHAPHY(ANTERIOR COLP),4218385,AC - Anterior colporrhaphy
SR00360,COLPORRHAPHY(POSTERIOR COLPORR,4287790,Posterior repair of vagina
SR00361,COMPLICATION,3009166,Complications
SR00362,Congenital Preauricular Fistulectomy,4059759,"Excision of congenital preauricular cyst, fistula or sinus"
SR00363,CONIZATION,2004391,Conization of cervix
SR00364,"Conization of Cervix,Cold Knife",2004391,Conization of cervix
SR00365,Conization(Loop Electrosurgical Excision),4285815,Loop electrosurgical excision procedure
SR00366,"Conization,Cold Knife",2004391,Conization of cervix
SR00367,CONJUNCTIVAL SUTURE,4294508,Repair of conjunctiva
SR00368,Continuous V-V Hemodialysis(1st day),4051329,Continuous venovenous hemodialysis
SR00369,Continuous V-V Hemodialysis(2nd day),4051329,Continuous venovenous hemodialysis
SR00370,CONTROL OF EPISTAXIS,2001003,Control of epistaxis
SR00371,CORNEAL SUTURE REMOVAL UNDER,4065834,Removal of corneal suture
SR00372,Corrective Rhinoplasty (대),2001078,Other rhinoplasty
SR00373,Corrective Rhinoplasty (소),4217826,Revision rhinoplasty
SR00374,Cranioplasty with Dura Graft,4138816,Cranioplasty
SR00374,Cranioplasty with Dura Graft,4237733,Transplantation of dura
SR00375,CRANIOPLASTY(SIMPLE),4138816,Cranioplasty
SR00376,CRANIOTOMY(EXPLORATORY),4075430,Exploratory craniotomy
SR00377,CRYOPEXY FOR RETINAL TEAR,4183321,Cryopexy
SR00378,C-T  Brain Routin,4145739,Computerized axial tomography of brain
SR00379,C-T Brain 3D s,4145739,Computerized axial tomography of brain
SR00380,Curettage,4286052,Curettage
SR00381,CURETTAGE OF CONJUNCTIVAL CONC,4068445,Curettage of conjunctival lesion
SR00382,CUT DOWN,4053718,Cut-down injection
SR00383,CVP Catheter Insertion,4052413,Central venous cannula insertion
SR00384,Cyclocryothermy,4324537,Cryotherapy of ciliary body
SR00385,Cyclodiathermy,2000548,Cyclodiathermy
SR00386,"Cystectomy, Partial",4010266,Partial cystectomy
SR00387,"Cystectomy, Radical",2003805,Radical cystectomy
SR00388,Cystoscopy,2109766,Cystourethroscopy (separate procedure)
SR00389,"Cystostomy, open",4221381,Cystostomy
SR00390,"Cystotomy, Foreign body(Stone)",2003767,Other cystotomy
SR00391,Dacryocystorhinostomy,2111171,Dacryocystorhinostomy (fistulization of lacrimal sac to nasal cavity)
SR00391,DACRYOCYSTORHINOSTOMY,4338167,Dacryocystorhinostomy
SR00392,Davinch A(700N),2000841,Endoscopic robotic assisted procedure
SR00393,Davinch B(1000N),2000841,Endoscopic robotic assisted procedure
SR00394,Davinch E(500N),2000841,Endoscopic robotic assisted procedure
SR00395,Davinch F(800N),2000841,Endoscopic robotic assisted procedure
SR00396,Davinch G(900N),2000841,Endoscopic robotic assisted procedure
SR00397,Davinch H(550N),2000841,Endoscopic robotic assisted procedure
SR00398,Debridement,4272410,Debridement
SR00399,Debridement  (안면),4272410,Debridement
SR00400,"DEBRIDEMENT & SUTURE, FACE OR NECK, 1.5~3.0CM미만(1범위)",4057680,Debridement and suture
SR00401,"DEBRIDEMENT & SUTURE, FACE OR NECK, 1.5CM미만(1범위)",4057680,Debridement and suture
SR00402,"DEBRIDEMENT & SUTURE, FACE OR NECK, 3.0CM이상(1범위)",4057680,Debridement and suture
SR00403,"DEBRIDEMENT & SUTURE, FACE OR NECK, 근육에 달하는 것(1범위)",4057680,Debridement and suture
SR00404,"DEBRIDEMENT & SUTURE, OTHERS, 2.5~5.0CM미만(1범위)",4057680,Debridement and suture
SR00405,"DEBRIDEMENT & SUTURE, OTHERS, 2.5~5.0CM미만(2범위)",4057680,Debridement and suture
SR00406,"DEBRIDEMENT & SUTURE, OTHERS, 2.5CM미만(1범위)",4057680,Debridement and suture
SR00407,"DEBRIDEMENT & SUTURE, OTHERS, 5.0CM이상(1범위)",4080499,Dressing of wound
SR00408,"DEBRIDEMENT & SUTURE, OTHERS, 5.0CM이상(2범위)",4057680,Debridement and suture
SR00409,"DEBRIDEMENT & SUTURE, OTHERS, 근육에 달하는 것(1범위)",4080499,Dressing of wound
SR00410,"DEBRIDEMENT & SUTURE, OTHERS, 근육에 달하는 것(2범위)",4057680,Debridement and suture
SR00411,Debridement M,4272410,Debridement
SR00412,Debridement M (안면),4272410,Debridement
SR00413,"Debridement, Extremity",4272410,Debridement
SR00414,"DEBRIDEMENT, TRUNK",4272410,Debridement
SR00415,"Debulking of Adnexal Malig. Tumor,Staging or Restaging(Second Look)",4030825,Debulking of pelvic tumor
SR00416,Decompressive Neuroplasty,4166941,Repair of nerve
SR00417,Dermabrasion M(50),2006536,Dermabrasion
SR00418,Dermabrasion S(30),2006536,Dermabrasion
SR00419,DESENSITIZING TREATMENT,4057262,Allergen immunotherapy
SR00420,Diagnostic Arthroscopy,4343453,Diagnostic arthroscopy of joint
SR00421,"Diagnostic Arthroscopy,Hip",4343820,Diagnostic arthroscopy of hip joint
SR00422,Diagnostic Hysteroscopy,2004429,Hysteroscopy
SR00423,Diagnostic Laparoscopy,2003504,Laparoscopy
SR00424,DILATATION & CURETTAGE (D & C),4015660,Dilatation and curettage
SR00425,Dilatation and curettage of Uterus,4106559,Dilatation and evacuation termination of pregnancy
SR00426,Dilatation and Evacuation (D & E),4106559,Dilatation and evacuation termination of pregnancy
SR00427,DISKECTOMY(OPEN.CERVICAL),4145274,Chondrectomy of spine
SR00428,DISKECTOMY(OPEN.LUMBAR),4145274,Chondrectomy of spine
SR00429,DISSECTION OF AXILLARY LYMPHAT,2002305,Excision of axillary lymph node
SR00430,"Distant Flap Operation(Tubed,Pedicle) S (60)",4073101,Distant cutaneous pedicle skin flap
SR00431,"DM FOOT DEBRIDEMENT, 우측하지",4209980,Debridement of foot ulcer
SR00432,DPCP immunotherapy A,4295112,Immunotherapy
SR00433,DPCP immunotherapy B,4295112,Immunotherapy
SR00434,DRAINAGE PERIRECTAL ABSCECESS,4068525,Drainage of perirectal abscess
SR00435,E/F.forearm bone,4121859,External fixation of bone
SR00436,"E/F.meta-carpal&tarsal,fin,toe",40486726,External fixation of metacarpal bone
SR00436,"E/F.meta-carpal&tarsal,fin,toe",40486727,External fixation of metatarsal bone
SR00436,"E/F.meta-carpal&tarsal,fin,toe",40492004,External fixation of phalanx of finger
SR00436,"E/F.meta-carpal&tarsal,fin,toe",40492005,External fixation of phalanx of toe
SR00437,"E/F.tibia,humerus",40488932,External fixation of humerus
SR00437,"E/F.tibia,humerus",40490980,External fixation of tibia
SR00438,EAR CANAL FOREIGN BODY REMOVAL,4321430,FB - Removal of foreign body from external auditory canal
SR00439,Electrical stimulate(1일당),4236835,Therapeutic electrical stimulation
SR00440,Electrolysis of Eye Lash,4139407,Electrolysis procedure
SR00441,Endolaser Photocoagulation,4170911,Endolaser photocoagulation
SR00442,Endoscopic Adenoidectomy,4003875,Adenoid excision
SR00442,Endoscopic Adenoidectomy,4313889,Endoscopy
SR00443,Endoscopic Lacrimal Stent Insertion,4170890,Dilation of nasolacrimal duct with insertion of tube or stent
SR00443,Endoscopic Lacrimal stent insertion,4196633,Catheterization of lacrimonasal duct
SR00444,Endovascular treatment of Aneurysm,2002264,Other endovascular repair (of aneurysm) of other vessels
SR00445,ENTEROSTOMY(LOOP),4314436,Exteriorisation of small intestine
SR00446,ENTROPION OPERATION,4293475,Entropion correction
SR00447,Entropion Operation(Both),4293475,Entropion correction
SR00448,"Entropion Operation(Both,Upper,Lower)",4293475,Entropion correction
SR00449,"Entropion Operation,Simple",4293475,Entropion correction
SR00450,Enucleation and Tissue Implantation,4181060,Implantation of soft tissue
SR00450,Enucleation and Tissue Implantation,4213548,Enucleation
SR00451,Enucleation of Bartholin's Ductcyst,2110074,Excision of Bartholin's gland or cyst
SR00452,Enucleation of Endometriosis,2110248,"Salpingo-oophorectomy, complete or partial, unilateral or bilateral (separate procedure)"
SR00453,Enucleation of Eye Ball,4066557,Enucleation of eyeball
SR00454,Epididymectomy,4289250,Epididymectomy
SR00455,Epiduroscopy,4313889,Endoscopy
SR00456,EPISIOTOMY,4311671,Episiotomy
SR00457,"ESD(위,비급여)",4137228,Fiberoptic endoscopic submucosal resection of lesion of stomach
SR00458,"Eso. Bypass Reconstruction(흉,복부접근)",4001359,Reconstruction of oesophagus
SR00459,ESWL(4차.5차),4195791,Extracorporeal shockwave lithotripsy
SR00460,ESWL(6-10차),4195791,Extracorporeal shockwave lithotripsy
SR00461,ESWT(체외충격파치료-근골격계),4234302,Extracorporeal shock wave therapy of musculoskeletal system
SR00462,ESWT-1st(체외충격파치료-근골격계초회),4234302,Extracorporeal shock wave therapy of musculoskeletal system
SR00463,EVD,4271587,Ventriculostomy
SR00464,EVD Change,4271587,Ventriculostomy
SR00465,EVD(intracerebral),4045461,External drainage procedure from ventricle of brain
SR00466,"EVD(subdural,epidural)",4045461,External drainage procedure from ventricle of brain
SR00467,Evisceration of Eye Ball,2000727,Evisceration of eyeball
SR00468,EVL(1차),40489324,Endoscopic ligation of varices of small intestine
SR00469,EVL(2차),40489324,Endoscopic ligation of varices of small intestine
SR00470,"Ex. of Soft Tissue Tumor, Benign 근막하(근육내)",4040924,Excision of benign neoplasm
SR00470,"Ex. of Soft Tissue Tumor, Benign 근막하(근육내)",4167978,Excision of lesion of soft tissue
SR00471,"Ex. of Soft Tissue Tumor, Benign 피하",4040924,Excision of benign neoplasm
SR00471,"Ex. of Soft Tissue Tumor, Benign 피하",4167978,Excision of lesion of soft tissue
SR00472,"Ex. of Soft Tissue Tumor, Malignancy",4157779,Excision of malignant neoplasm
SR00472,"Ex. of Soft Tissue Tumor, Malignancy",4167978,Excision of lesion of soft tissue
SR00473,Excision of Axillary Mass,4201101,Excision of lump of axilla
SR00474,Excision of Branchial Cleft Cyst,2001255,Excision of branchial cleft cyst or vestige
SR00475,Excision of Branchial Cleft Sinus,4114787,Operation on branchial cleft
SR00476,Excision of Breast Benign Tumor,4271995,Excision of benign tumor of breast
SR00477,"Excision of Breast Benign tumor,Multiple",4271995,Excision of benign tumor of breast
SR00478,"Excision of Breast Benign tumor,Single",4271995,Excision of benign tumor of breast
SR00479,"Excision of Breast Tumor,Benign,Multiple",4271995,Excision of benign tumor of breast
SR00480,"Excision of Breast Tumor,Benign,Single",4271995,Excision of benign tumor of breast
SR00481,Excision of Cervical Lymphadenoma(ENT),4122781,Excision of cervical lymph node
SR00482,Excision of Cervical Lymphnode,4122781,Excision of cervical lymph node
SR00483,Excision of Choledochal Cyst,4280083,Excision of choledochal cyst
SR00484,EXCISION OF CONJUNCTIVAL FOREI,4122296,Conjunctival foreign body removal by incision
SR00485,Excision of Conjunctival Mass,4214463,Removal of conjunctival lesion
SR00486,Excision of Eyelid Tumor(Benign),4040924,Excision of benign neoplasm
SR00486,Excision of Eyelid Tumor(Benign),4065710,Excision of lesion of eyelid
SR00487,EXCISION OF GANGLION,4346301,Excision of lesion of ganglion
SR00488,Excision of Inguinal Lymphnode,4120960,Excision of inguinal lymph nodes group
SR00489,"Excision of Joint, Synovectomy, Elbow",2005728,Synovectomy of elbow
SR00490,"Excision of Joint, Synovectomy, Wrist",2005729,Synovectomy of wrist
SR00491,"Excision of Lymphnode, Axillary",2002305,Excision of axillary lymph node
SR00492,"Excision of Lymphnode, Cervical",4122781,Excision of cervical lymph node
SR00493,"Excision of Lymphnode, Inguinal",4120960,Excision of inguinal lymph nodes group
SR00494,Excision of Rib(Others),4127484,Costatectomy
SR00495,EXCISION OF SKIN BENIGN TUMOR,4040924,Excision of benign neoplasm
SR00495,EXCISION OF SKIN BENIGN TUMOR,4147588,Excision of lesion of skin
SR00496,Excision of Skin benign Tumor(MUSCLE 근육층),4119988,FB - Removal of foreign body from skin
SR00497,"Excision of Skin benign Tumor(ORGANS,주요장기에 인접)",4119988,FB - Removal of foreign body from skin
SR00498,Excision of Skin benign Tumor(SIM.SUP 표재성),4119988,FB - Removal of foreign body from skin
SR00499,Excision of Skin Malignant Tumor,4201230,Excision of malignant skin tumour
SR00500,"Excision of Skin Tumor, Benign, Other, E",4119988,FB - Removal of foreign body from skin
SR00501,"Excision of Skin Tumor, Benign, Simple,",4119988,FB - Removal of foreign body from skin
SR00502,"Excision of Skin Tumor, Malignancy, 광역",4201230,Excision of malignant skin tumour
SR00503,Excision of Submandibular Gland or Sublingual Gland,4010263,Excision of sublingual gland
SR00503,Excision of Submandibular Gland or Sublingual Gland,4187383,Excision of submandibular gland
SR00504,Excision of Submandibular Gland or Sublingual Gland Tumor,4070735,Excision of lesion of sublingual gland
SR00504,Excision of Submandibular Gland or Sublingual Gland Tumor,4071269,Excision of lesion of submandibular gland
SR00504,Excision of Submandibular Gland or Sublingual Gland Tumor,4152745,Excision of neoplasm
SR00505,Excision of Thyroglossal Duct Cyst,4287466,Excision of thyroglossal duct cyst
SR00506,"EXCISION(SHOULDER,KNEE)",4002372,Shoulder excision
SR00506,"EXCISION(SHOULDER,KNEE)",4197548,Arthrectomy of knee
SR00507,"EXCISION,SKIN MALIGNANT TUMOR",4201230,Excision of malignant skin tumour
SR00508,"Excisional Biopsy,Skin",2110149,"Biopsy, single or multiple, or local excision of lesion, with or without fulguration (separate procedure)"
SR00508,"Excisional Biopsy,Skin",4321986,Incisional biopsy
SR00509,EXCISIONAL OPERATION,4279903,Excision
SR00510,explo Adhesive Salpingectomy (Unilateral),4336229,Unilateral salpingectomy
SR00511,"explo Ectopic Gestation, Tubal or Ovarian Preg.",40493226,Excision of fallopian tube and surgical removal of ectopic pregnancy
SR00512,explo Extirpation of Adnexal Tumor(Unilateral),2110248,"Salpingo-oophorectomy, complete or partial, unilateral or bilateral (separate procedure)"
SR00513,"explo Extirpation of Adnexal Tumor, Benign",2110248,"Salpingo-oophorectomy, complete or partial, unilateral or bilateral (separate procedure)"
SR00514,"explo Myomectomy, Abdominal,Complex",4169931,Excision fibroid
SR00515,"explo Myomectomy, Abdominal,Subserosal",4169931,Excision fibroid
SR00516,explo Salpingo-Oophorectomy(Bilateral),2004262,Bilateral salpingo-oophorectomy
SR00516,explo Salpingo-Oophorectomy(Bilateral),4021363,Tubo-oophorectomy
SR00517,explo Salpingo-Oophorectomy(Unilateral),2004246,Other unilateral salpingo-oophorectomy
SR00518,Explo Tympanotomy (L),4266016,Tympanotomy
SR00519,Explo Tympanotomy (S),4266016,Tympanotomy
SR00520,Explolatory Laparotomy,2003490,Exploratory laparotomy
SR00521,EXPLORATORY LAPAROTOMY,2003490,Exploratory laparotomy
SR00522,"Exploratory Laparotomy,Only",2003490,Exploratory laparotomy
SR00523,EXPLORATORY THORACOTOMY,2001391,Exploratory thoracotomy
SR00524,Explothoractomy,2001391,Exploratory thoracotomy
SR00525,External A-V Shunt,4050409,Creation of external arteriovenous shunt
SR00526,"External Fixation, Femur",40488930,External fixation of femur
SR00527,"External Fixation, Forearm",4121859,External fixation of bone
SR00528,"External Fixation, Pelvis",40486659,External fixation of pelvis
SR00529,"External Fixation, Tibia",40490980,External fixation of tibia
SR00530,"Extirpation of Adnexal Malig. Tumor,Simple",4157779,Excision of malignant neoplasm
SR00531,Extirpation of Adnexal Malig.Radical c Hysterectomy,4021530,Radical hysterectomy
SR00531,Extirpation of Adnexal Malig.Radical c Hysterectomy,4157779,Excision of malignant neoplasm
SR00532,EXTIRPATION OF ADNEXAL TUMOR,4152745,Excision of neoplasm
SR00533,Extirpation of Benign Tongue Tumor,4119735,Tongue benign neoplasm excised
SR00534,Extirpation of Benign Tumor of Palate and Tongue,4040924,Excision of benign neoplasm
SR00534,Extirpation of Benign Tumor of Palate and Tongue,4068911,Excision of lesion of palate
SR00534,Extirpation of Benign Tumor of Palate and Tongue,4069034,Excision of lesion of tongue
SR00535,Extirpation of Ranula,4268746,Excision of ranula of sublingual gland
SR00536,EXTIRPATION(BRAIN NEOPLASM),2110470,Craniotomy with elevation of bone flap; for excision of craniopharyngioma
SR00537,extracoporeal shock wave litho,4195791,Extracorporeal shockwave lithotripsy
SR00538,EXTRACORPOREAL CIRCULATION,4080965,Extracorporeal circulation procedure
SR00539,Extraction of Lens Extra or Intra Capsular with Iridectomy,4169421,Extracapsular extraction of lens with iridectomy
SR00540,EXTRACTION OF NAIL,4143663,Removal of nail
SR00541,Extraction of Posterior Tooth,2001118,Extraction of other tooth
SR00542,Extrafascial abdominal hysterectomy,2110268,"Bilateral salpingo-oophorectomy with omentectomy, total abdominal hysterectomy and radical dissection for debulking"
SR00542,Extrafascial abdominal hysterectomy,4021530,Radical hysterectomy
SR00543,"Facet joint B, with Fluorosopic guide",4197034,Fluoroscopic guidance for injection of facet joint
SR00544,Facet Joint Block(OS),4333297,Local anesthetic lumbar facet joint nerve block
SR00545,Facet Joint Block(PAN),4333297,Local anesthetic lumbar facet joint nerve block
SR00546,FASCIOTOMY(COMPLEX),2006123,Fasciotomy
SR00547,FASCIOTOMY(SIMPLE),2006123,Fasciotomy
SR00548,FIBROSCOPIC FOREIGNBODY REMOVE(COMPLEX),4032408,Removal of foreign body
SR00549,FIBROSCOPIC FORIENBODY REMOVE,4032408,Removal of foreign body
SR00550,Filtering Operation,4159882,Filtering operation on eye
SR00551,FLAP OPERATION,4254385,Flap graft
SR00552,Flap Operation(Arterial) M (150),4254385,Flap graft
SR00553,Flap Operation(Arterial) S (120),4254385,Flap graft
SR00554,"FLAP OPERATION(TUBUD,PEDICLE)",4254385,Flap graft
SR00555,Foreign Body Removal (근육내이물),4194199,FB - Removal of foreign body from muscle
SR00556,Free Flap (보험),4071388,Distant muscle microvascular free flap
SR00557,Free Flap MM (300),4254385,Flap graft
SR00558,Free Flap SM (250),4254385,Flap graft
SR00559,Free Flap SS (200),4254385,Flap graft
SR00560,"Free Flap, 안면외",4071388,Distant muscle microvascular free flap
SR00561,FRENULOTOMY,4320774,Frenotomy of tongue
SR00562,"Frenulotomy ,Simple",4207622,Oral fraenectomy
SR00563,"Frenulotomy, Complex",2108636,Excision of lingual frenum (frenectomy)
SR00564,"Frenulotomy, Simple",4207622,Oral fraenectomy
SR00565,Full Thickness Skin Graft(F.T.S.G)25cm미만,4324976,Full-thickness skin graft
SR00566,"Full Thikness Skin Graft 25cm2 미만,수족부 (보험)",4324976,Full-thickness skin graft
SR00567,Full Thikness Skin Graft 25cm미만 (보험),4324976,Full-thickness skin graft
SR00568,FUNDUS PHOTO COAGULATION,4232642,Photocoagulation of eye
SR00569,"Fundus Photocoagulation, 1/4범위당",4274801,Photocoagulation
SR00570,GALL BLADDER (CHOLECYSTECTOMY),2109368,Cholecystectomy
SR00571,"Gasrtostomy(endoscopy,percuta)",4122234,Percutaneous endoscopic gastrostomy
SR00572,"Gastrectomy,Total c LND(Laparoscopic)",2002563,Total gastrectomy
SR00573,"Gastrectomy,Total c LND,Abdominal Approach",2002563,Total gastrectomy
SR00574,"Gastrectomy,Total,Abdominal Appro(s LND)",2002565,Other total gastrectomy
SR00575,"Gastrectomy,Total,Extended,Including Lymphnode Dissection",4231795,Extended total gastrectomy
SR00575,"Gastrectomy,Total,Extended,Including Lymphnode Dissection",4238646,Excision of lymph node
SR00576,"Gastrectomy,Wedge Resection ",4174035,Subtotal gastrectomy
SR00577,"Gastrectomy,Wedge Resection (Laparoscopic)",40489820,Laparoscopic wedge resection of lesion of stomach
SR00577,"Gastrectomy,Wedge Resection (Laparoscopic)",4203442,Gastrectomy
SR00578,GASTROJEJUNOSTOMY,4171187,Bypass gastrojejunostomy
SR00579,Gastrojejunostomy Including Brown's Anastomosis,4171187,Bypass gastrojejunostomy
SR00580,"Gastrostomy,관혈적,일시적",4224661,Temporary gastrostomy
SR00581,"Gastrostomy,Permanent",4244866,Permanent gastrostomy
SR00582,Gastrotomy,2002528,Gastrotomy
SR00583,General ECT,4030840,ECT - Electroconvulsive therapy
SR00584,GINGIVECTOMY,4125944,Excision of gingiva
SR00585,Gingivectomy(1치당),4125944,Excision of gingiva
SR00586,Glaucoma Implant Surgery,4144573,Glaucoma tube shunt
SR00587,Hartman's Operation c LND,4314569,Excision of lesion of colon
SR00588,Heart Lung Bypass,4272324,Cardiopulmonary bypass operation
SR00589,HEMIARTHROPLASTY(HIP),4302543,Insertion of prosthesis or prosthetic device of femoral head
SR00590,Hemoperfusion,4050868,Hemoperfusion
SR00591,Hemorrhoidectomy(원형자동문합기사용건),4074077,Excision of pile
SR00592,"Hemorrhoidectomy, Coagulation, Cauterization",4287936,Clamp and cautery of haemorrhoids
SR00593,"Hemorrhoidectomy, Excision of Thrombosed Hemorrhoids",4240717,Excision of external thrombotic hemorrhoid
SR00594,"Hemorrhoidectomy, Radical",2003083,Excision of hemorrhoids
SR00595,"Hemorrhoidectomy, Radical(PPH이용)",2003083,Excision of hemorrhoids
SR00596,"Hepatectomy(Lt,Rt. Lobe),living donor",4125320,Live donor partial hepatectomy
SR00597,"Hepatectomy(Total),cadaver donor",4344636,Removal of liver from cadaver donor
SR00598,"Hepatectomy, Lobectomy",4312613,Lobectomy of liver
SR00599,"Hepatectomy, Segmentectomy",4067461,Resection of segment of liver
SR00600,"Hepatectomy, Trisegmentectomy",4251035,"Hepatectomy, trisegmentectomy"
SR00601,"Hepatectomy,Wedge Resection",4337034,Wedge excision of lung
SR00602,Hepatic segmentectomy,4067461,Resection of segment of liver
SR00603,Herniorrhaphy & Hydrocelectomy,4171196,Hydrocelectomy
SR00603,Herniorrhaphy & Hydrocelectomy,4196678,Hernia repair
SR00604,Hickman Catheter Insertion,4346850,Hickman line injection
SR00605,High Vessle Ligation,4234382,Ligation of blood vessel
SR00606,"Hip Spica Cast, Bilateral",4132400,Application of hip spica cast
SR00607,HOMORRHOIDECTOMY(WHITE HEAD S),4074077,Excision of pile
SR00608,"HUMER,SCAPULAR PINNING",4343340,Fixation of fracture using pins
SR00609,Hysteroscopic Endometrial Ablation,4236006,Hysteroscopy with endometrial ablation
SR00610,Hysteroscopic Endometrial polypectomy,4172203,Endoscopic endometrial polypectomy
SR00611,"Hysterotomy (제1태아),초산",2004785,Classical cesarean section
SR00612,I & D OF PERITONSILLAR ABSCESS,4214117,Incision and drainage of peritonsillar abscess
SR00613,I & D or Incision of Vulva and perineum,2004648,Incision of vulva and perineum
SR00614,I&D of Otohematoma,40481439,Incision and drainage of haematoma
SR00615,I&D of Perianal Abscess,4167809,Incision and drainage of perianal abscess
