mapping_num,description,omop_concept_id,omop_concept_name
LB00271,Carbmazepine(Tegretol)(Urine (Random)),3009915,Carbamazepine [Presence] in Urine
LB00272,CEA(Serum),3000531,Carcinoembryonic Ag [Mass/volume] in Semen
LB00273,Ceruloplasmin(Serum),3022756,Ceruloplasmin [Mass/volume] in Serum or Plasma
LB00274,CH50(Serum),3028461,Complement total hemolytic CH50 [Units/volume] in Serum or Plasma
LB00275,Chlamidia trachomatis PCR(Aseptic Urine (Voided)),4163738,PCR test for Chlamydia trachomatis
LB00276,Chlamidia trachomatis PCR(Cervix(PCR전용)),4163738,PCR test for Chlamydia trachomatis
LB00277,Chlamidia trachomatis PCR(Conjunctiva),4163738,PCR test for Chlamydia trachomatis
LB00278,Chlamidia trachomatis PCR(Eye Discharge),4163738,PCR test for Chlamydia trachomatis
LB00279,Chlamidia trachomatis PCR(Open pus),4163738,PCR test for Chlamydia trachomatis
LB00280,Chlamidia trachomatis PCR(Other(Please see message!)),4163738,PCR test for Chlamydia trachomatis
LB00281,Chlamidia trachomatis PCR(Throat Swab),4163738,PCR test for Chlamydia trachomatis
LB00282,Chlamidia trachomatis PCR(Urethral discharge),4163738,PCR test for Chlamydia trachomatis
LB00283,Chlamydia Ab IgM(Serum),3004596,Chlamydia sp IgM Ab [Presence] in Serum
LB00284,Chlamydia pneumoniae IgM(Serum),4201039,Chlamydia pneumoniae IgM level
LB00285,Chloride(Amniotic Fluid),2212265,Chloride level
LB00286,Chloride(Ascitic fluid(EDTA)),2212265,Chloride level
LB00287,Chloride(Ascitic fluid),2212265,Chloride level
LB00288,Chloride(Bile juice),2212265,Chloride level
LB00289,Chloride(Bronchial larvage),2212265,Chloride level
LB00290,Chloride(C.S.F),2212265,Chloride level
LB00291,Chloride(Catheter),2212265,Chloride level
LB00292,Chloride(Electrolyte study),3014576,Chloride [Moles/volume] in Serum or Plasma
LB00293,Chloride(Gastric juice),2212265,Chloride level
LB00294,Chloride(Joint fluid (EDTA)),2212265,Chloride level
LB00295,Chloride(Joint fluid),2212265,Chloride level
LB00296,Chloride(Other(Please see message!)),2212265,Chloride level
LB00297,Chloride(Pericadial fluid),2212265,Chloride level
LB00298,Chloride(Peritosol),2212265,Chloride level
LB00299,Chloride(Pleural fluid(EDTA)),2212265,Chloride level
LB00300,Chloride(Pleural fluid),2212265,Chloride level
LB00301,Chloride(Serum),2212263,Blood chloride level
LB00302,Chloride(Urine (24hr)),2212264,Chloride; urine
LB00303,Chloride(Urine (Random)),2212264,Chloride; urine
LB00304,Chloride(Whole blood (ABGA용)),2212263,Blood chloride level
LB00305,Chlsmydia Ab IgG(Serum),3019530,Chlamydia sp IgG Ab [Presence] in Serum
LB00306,Cholesterol(Ascitic fluid),4171601,Cholesterol screening
LB00307,Cholesterol(Bronchial larvage),4171601,Cholesterol screening
LB00308,Cholesterol(Other(Please see message!)),4171601,Cholesterol screening
LB00309,Cholesterol(Pancreas cyst fluid),4008265,Total cholesterol measurement
LB00310,Cholesterol(Pericadial fluid),42868735,Cholesterol in pericardial fluid/Cholesterol in serum
LB00311,Cholesterol(Pleural fluid),42868740,Cholesterol in pleural fluid/Cholesterol in serum
LB00312,Cholesterol(Serum),4171601,Cholesterol screening
LB00313,Chromosome analysis(Chromosome(Amniotic Fl)),2213267,Chromosome analysis of amniotic fluid or placenta for genetic defects
LB00314,Chromosome analysis(Chromosome(BM:Heparin)),4229610,Chromosome analysis
LB00315,Chromosome analysis(Chromosome(PB:Heparin)),4229610,Chromosome analysis
LB00316,Chromosome analysis(Skin),4229610,Chromosome analysis
LB00317,CK-MB(Cardiac enzyme study),3005785,Creatine kinase.MB [Mass/volume] in Serum or Plasma
LB00318,CK-MB(Serum),3005785,Creatine kinase.MB [Mass/volume] in Serum or Plasma
LB00319,Clostridium culture(Stool),4045646,Clostridium difficile culture
LB00320,Clostridium difficile toxin A(Stool),3009004,Clostridium difficile toxin A [Presence] in Stool by Immunoassay
LB00321,Clotting time (Coagulation time)(Patient (Laboratory)),3016948,Activated clotting time in Blood by Coagulation assay
LB00322,CMV IgG(Serum),3010130,Cytomegalovirus IgG Ab [Units/volume] in Serum
LB00323,CMV PCR(Amniotic Fluid),3031292,Cytomegalovirus DNA [#/volume] (viral load) in Amniotic fluid by Probe and target amplification method
LB00324,CMV PCR(Aseptic Urine (Voided)),3000409,Cytomegalovirus DNA [Presence] in Urine by Probe and target amplification method
LB00325,CMV PCR(Bronchial larvage),3031911,Cytomegalovirus DNA [#/volume] (viral load) in Bronchoalveolar lavage by Probe and target amplification method
LB00326,CMV PCR(C.S.F),3011927,Cytomegalovirus DNA [Presence] in Cerebral spinal fluid by Probe and target amplification method
LB00327,CMV PCR(Other(Please see message!)),3020229,Cytomegalovirus DNA [Presence] in Unspecified specimen by Probe and target amplification method
LB00328,CMV PCR(Sputum),3036097,Cytomegalovirus DNA [Presence] in Bronchial specimen by Probe and target amplification method
LB00329,CMV PCR(WB(EDTA)),3021884,Cytomegalovirus DNA [Presence] in Blood by Probe and target amplification method
LB00330,CMV Quantitative(Real time) PCR(Aseptic Urine (Voided)),3000409,Cytomegalovirus DNA [Presence] in Urine by Probe and target amplification method
LB00331,CMV Quantitative(Real time) PCR(Bronchial larvage),3031911,Cytomegalovirus DNA [#/volume] (viral load) in Bronchoalveolar lavage by Probe and target amplification method
LB00332,CMV Quantitative(Real time) PCR(C.S.F),3011927,Cytomegalovirus DNA [Presence] in Cerebral spinal fluid by Probe and target amplification method
LB00333,CMV Quantitative(Real time) PCR(Other(Please see message!)),3020229,Cytomegalovirus DNA [Presence] in Unspecified specimen by Probe and target amplification method
LB00334,CMV Quantitative(Real time) PCR(Sputum),3036097,Cytomegalovirus DNA [Presence] in Bronchial specimen by Probe and target amplification method
LB00335,CMV Quantitative(Real time) PCR(WB(EDTA)),3021884,Cytomegalovirus DNA [Presence] in Blood by Probe and target amplification method
LB00336,CMV(IgM)(Serum),3013332,Cytomegalovirus IgM Ab [Presence] in Serum
LB00337,Cold agglutinin(Patient (Laboratory)),4172928,Cold agglutinin measurement
LB00338,Color,3027162,Color of Urine
LB00339,Complement C3(Joint fluid),4018035,Complement C3c measurement
LB00340,Complement C3(Serum),4018035,Complement C3c measurement
LB00341,Complement C4(Joint fluid),4135587,C>4< complement assay
LB00342,Complement C4(Serum),4135587,C>4< complement assay
LB00343,CO-oxy(Whole blood (ABGA용)),4130729,Oximetry
LB00344,Cortisol 30min(Serum(30min)),4209388,30 minute serum cortisol measurement
LB00345,Cortisol 60min(Serum(60min)),4198114,60 minute serum cortisol measurement
LB00346,Cortisol Basal(Serum),4265057,Cortisol measurement
LB00347,Cortisol Basal(Urine (24hr)),4265057,Cortisol measurement
LB00348,Cortisol(스테로이드화합물정량(정밀)(Serum),4150790,Serum cortisol measurement
LB00349,Cortisol(스테로이드화합물정량(정밀)(Urine (24hr)),3037229,Cortisol [Presence] in Urine
LB00350,Cortisol(스테로이드화합물정량(정밀)(Urine (Random)),3037229,Cortisol [Presence] in Urine
LB00351,C-peptide(120min)(Serum(120min)),3010084,C peptide [Mass/volume] in Serum or Plasma
LB00352,C-peptide(Serum),3010084,C peptide [Mass/volume] in Serum or Plasma
LB00353,C-peptide(Urine (24hr)),3010623,C peptide [Mass/volume] in Urine
LB00354,CPK(Ascitic fluid(EDTA)),3044881,Creatine kinase [Presence] in Body fluid
LB00355,CPK(Ascitic fluid),3044881,Creatine kinase [Presence] in Body fluid
LB00356,CPK(Bile juice),4265595,Creatine kinase measurement
LB00357,CPK(C.S.F),3014152,Creatine kinase [Enzymatic activity/volume] in Cerebral spinal fluid
LB00358,CPK(Gastric juice),4265595,Creatine kinase measurement
LB00359,CPK(Joint fluid (EDTA)),4265595,Creatine kinase measurement
LB00360,CPK(Joint fluid),4265595,Creatine kinase measurement
LB00361,CPK(Pericadial fluid),4265595,Creatine kinase measurement
LB00362,CPK(Pleural fluid(EDTA)),4265595,Creatine kinase measurement
LB00363,CPK(Pleural fluid),4265595,Creatine kinase measurement
LB00364,CPK(Serum),3007220,Creatine kinase [Enzymatic activity/volume] in Serum or Plasma
LB00365,CPK(Urine (24hr)),4265595,Creatine kinase measurement
LB00366,CPK(Urine (Random)),4265595,Creatine kinase measurement
LB00367,Creatine Kinase(Creatine kinase assay),3007220,Creatine kinase [Enzymatic activity/volume] in Serum or Plasma
LB00368,Creatinine Clearance(Serum+24hr Toluidin Urine(Ccr)),2212296,Creatinine clearance measurement to test for kidney function
LB00369,Creatinine Clearance(Urine (24hr)),2212296,Creatinine clearance measurement to test for kidney function
LB00370,Creatinine(Ascitic fluid),4324383,Creatinine measurement
LB00371,Creatinine(Barobag count),4324383,Creatinine measurement
LB00372,Creatinine(Catheter),4324383,Creatinine measurement
LB00373,Creatinine(Creatinine assay),3016723,Creatinine [Mass/volume] in Serum or Plasma
LB00374,Creatinine(Dialysate),3043954,Creatinine in dialysis fluid/Creatinine in serum or plasma
LB00375,Creatinine(eGFR)(Serum),3045262,Creatinine and Glomerular filtration rate.predicted panel
LB00376,Creatinine(Other(Please see message!)),4324383,Creatinine measurement
LB00377,Creatinine(Pleural fluid),42868736,Creatinine in pleural fluid/Creatinine in serum
LB00378,Creatinine(Serum),3016723,Creatinine serum/plasma
LB00379,Creatinine(Urine (12hr)),3007081,Creatinine [interpretation] in Urine
LB00380,Creatinine(Urine (24hr)),3007081,Creatinine [interpretation] in Urine
LB00381,Creatinine(Urine (Random)),3007081,Creatinine [interpretation] in Urine
LB00382,CROSS MATCHING(Serum(Blood Bank용 Tube)),4219996,Major crossmatch
LB00383,CRP(CRP assay),3020460,C reactive protein [Mass/volume] in Serum or Plasma
LB00384,Cryoglobulin(Patient (Laboratory)),4150668,Cryoglobulin measurement
LB00385,Cryptococcus antigen(C.S.F),4196285,Cryptococcus antigen level
LB00386,Cryptococcus antigen(Serum),4196285,Cryptococcus antigen level
LB00387,Crystal,3051205,Crystals [#/area] in Urine sediment by Microscopy high power field
LB00388,CSF-Albumin(RIA)(C.S.F),3024474,Albumin [Mass/volume] in Cerebral spinal fluid
LB00389,CULTURE FOR AFB(Ascitic fluid),4189544,Microbial culture
LB00390,CULTURE FOR AFB(Aseptic Urine (Cath)),4024509,Urine culture
LB00391,CULTURE FOR AFB(Aseptic Urine (Voided)),4024509,Urine culture
LB00392,CULTURE FOR AFB(Biopsy tissue),4189544,Microbial culture
LB00393,CULTURE FOR AFB(Bone Marrow Biopsy),4252860,Bone marrow culture
LB00394,CULTURE FOR AFB(Bronchial larvage),4189544,Microbial culture
LB00395,CULTURE FOR AFB(C.S.F),4189544,Microbial culture
LB00396,CULTURE FOR AFB(CAPD),4189544,Microbial culture
LB00397,CULTURE FOR AFB(Close pus),4189544,Microbial culture
LB00398,CULTURE FOR AFB(EPS),4189544,Microbial culture
LB00399,CULTURE FOR AFB(Eye Discharge),4189544,Microbial culture
LB00400,CULTURE FOR AFB(Gastric juice),4189544,Microbial culture
LB00401,CULTURE FOR AFB(Joint fluid),4189544,Microbial culture
LB00402,CULTURE FOR AFB(Lymph node),4189544,Microbial culture
LB00403,CULTURE FOR AFB(Open pus),4189544,Microbial culture
LB00404,CULTURE FOR AFB(Other(Please see message!)),4189544,Microbial culture
LB00405,CULTURE FOR AFB(Pericadial fluid),4189544,Microbial culture
LB00406,CULTURE FOR AFB(Pleural fluid),4189544,Microbial culture
LB00407,CULTURE FOR AFB(Sputum),4015191,Sputum culture for mycobacterium
LB00408,CULTURE FOR AFB(Stool),4024963,Stool culture
LB00409,CULTURE FOR AFB(Throat Swab),4024958,Throat culture
LB00410,CULTURE FOR AFB(Tracheal aspirate),4189544,Microbial culture
LB00411,CULTURE FOR AFB(Urethral discharge),4189544,Microbial culture
LB00412,CULTURE FOR AFB(Urine (12hr)),4024509,Urine culture
LB00413,CULTURE FOR AFB(Urine (24hr)),4024509,Urine culture
LB00414,CULTURE FOR AFB(Urine (Random)),4024509,Urine culture
LB00415,Culture(Blood/Fluid)(Culture (Blood/Fluid)),3023368,Bacteria identified in Blood by Culture
LB00416,Culture(Genital/Urinary)(Culture (Genital/Urinary)),3026008,Bacteria identified in Urine by Culture
LB00417,Culture/MIC(기타)(Abdominal abscess),4189544,Microbial culture
LB00418,Culture/MIC(기타)(Aqueous/vitreous Fluid),4190299,Broth microdilution susceptibility test
LB00419,Culture/MIC(기타)(Aspiration fluid),4190299,Broth microdilution susceptibility test
LB00420,Culture/MIC(기타)(Biopsy tissue),4189544,Microbial culture
LB00421,Culture/MIC(기타)(BM(Culture용)),4252860,Bone marrow culture
LB00422,Culture/MIC(기타)(Bone),4189544,Microbial culture
LB00423,Culture/MIC(기타)(Brain abscess),4189544,Microbial culture
LB00424,Culture/MIC(기타)(CAPD),4189544,Microbial culture
LB00425,Culture/MIC(기타)(Close pus),4189544,Microbial culture
LB00426,Culture/MIC(기타)(Conjunctiva),4189544,Microbial culture
LB00427,Culture/MIC(기타)(Cornea),4189544,Microbial culture
LB00428,Culture/MIC(기타)(Drain tube),4190299,Broth microdilution susceptibility test
LB00429,Culture/MIC(기타)(Ear Discharge),4189544,Microbial culture
LB00430,Culture/MIC(기타)(Ear(inner)),4190299,Broth microdilution susceptibility test
LB00431,Culture/MIC(기타)(Ear(outer)),4190299,Broth microdilution susceptibility test
LB00432,Culture/MIC(기타)(Eye Discharge),4189544,Microbial culture
LB00433,Culture/MIC(기타)(Foreign body),4190299,Broth microdilution susceptibility test
LB00434,Culture/MIC(기타)(IV Catheter Tip),4189544,Microbial culture
LB00435,Culture/MIC(기타)(Liver abscess),4189544,Microbial culture
LB00436,Culture/MIC(기타)(Lung abscess),4189544,Microbial culture
LB00437,Culture/MIC(기타)(Lymph node),4189544,Microbial culture
LB00438,Culture/MIC(기타)(Open pus),4189544,Microbial culture
LB00439,Culture/MIC(기타)(Other(Please see message!)),4189544,Microbial culture
LB00440,Culture/MIC(기타)(Pelvis abscess),4189544,Microbial culture
LB00441,Culture/MIC(기타)(Pin),4189544,Microbial culture
LB00442,Culture/MIC(기타)(Rectal Swab),4189544,Microbial culture
LB00443,Culture/MIC(기타)(Stool),4024963,Stool culture
LB00444,Culture/MIC(기타)(Suction Tip),4189544,Microbial culture
LB00445,Culture/MIC(소화기)(Ascitic fluid),4190299,Broth microdilution susceptibility test
LB00446,Culture/MIC(소화기)(Bile juice),4190299,Broth microdilution susceptibility test
LB00447,Culture/MIC(소화기)(Gastric biopsy),4190299,Broth microdilution susceptibility test
LB00448,Culture/MIC(소화기)(Gastric juice),4190299,Broth microdilution susceptibility test
LB00449,Culture/MIC(소화기)(Rectal Swab),4190299,Broth microdilution susceptibility test
LB00450,Culture/MIC(소화기)(Stool),4190299,Broth microdilution susceptibility test
LB00451,"Culture/MIC(혈액,체액)(Amniotic Fluid)",4189544,Microbial culture
LB00452,"Culture/MIC(혈액,체액)(Ascitic fluid(EDTA))",4189544,Microbial culture
LB00453,"Culture/MIC(혈액,체액)(Ascitic fluid)",4189544,Microbial culture
LB00454,"Culture/MIC(혈액,체액)(Bile juice)",4189544,Microbial culture
LB00455,"Culture/MIC(혈액,체액)(Bone Marrow Biopsy)",4252860,Bone marrow culture
LB00456,"Culture/MIC(혈액,체액)(C.S.F)",4189544,Microbial culture
LB00457,"Culture/MIC(혈액,체액)(Catheter)",4190299,Broth microdilution susceptibility test
LB00458,"Culture/MIC(혈액,체액)(Joint fluid (EDTA))",4189544,Microbial culture
LB00459,"Culture/MIC(혈액,체액)(Joint fluid)",4189544,Microbial culture
LB00460,"Culture/MIC(혈액,체액)(Joint(Blood culture))",4190299,Broth microdilution susceptibility test
LB00461,"Culture/MIC(혈액,체액)(Pericadial fluid)",4189544,Microbial culture
LB00462,"Culture/MIC(혈액,체액)(Peritosol)",4189544,Microbial culture
LB00463,"Culture/MIC(혈액,체액)(Pleural fluid(EDTA))",4189544,Microbial culture
LB00464,"Culture/MIC(혈액,체액)(Pleural fluid)",4189544,Microbial culture
LB00465,"Culture/MIC(혈액,체액)(WB (혈액 배양용기 2개))",4189544,Microbial culture
LB00466,Culture/MIC(호흡기)(Bronchial larvage),4189544,Microbial culture
LB00467,Culture/MIC(호흡기)(Ear Discharge),4189544,Microbial culture
LB00468,Culture/MIC(호흡기)(Eye Discharge),4189544,Microbial culture
LB00469,Culture/MIC(호흡기)(Nasal Aspirate),4189544,Microbial culture
LB00470,Culture/MIC(호흡기)(Sputum),4189544,Microbial culture
LB00471,Culture/MIC(호흡기)(Suction Tip),4189544,Microbial culture
LB00472,Culture/MIC(호흡기)(Throat Swab),4024958,Throat culture
LB00473,Culture/MIC(호흡기)(Tracheal aspirate),4189544,Microbial culture
LB00474,Cystatin C(eGFR)(Serum),3030366,Cystatin C [Mass/volume] in Serum or Plasma
LB00475,Cystatin C(eGFR)(WB(EDTA)),2212302,Cystatin C
LB00476,D.Bilirubin(Bilirubin test),3027597,Bilirubin.direct [Mass/volume] in Serum or Plasma
LB00477,d1유럽 진드기(CAP방법)(Serum),3008790,European house dust mite IgG Ab [Units/volume] in Serum
LB00478,d2 아메리카 진드기 (CAP방법)(Serum),3012099,American house dust mite IgG Ab [Units/volume] in Serum
LB00479,D-dimer test(P(Sodium citrate)),4322628,D-dimer assay
LB00480,Deoxypyridinoline(Urine (아침첫뇨-DPD용)),3021369,Deoxypyridinoline [Moles/volume] in Urine
LB00481,DHEA-Sulfate(Serum),3022000,Dehydroepiandrosterone (DHEA) [Mass/volume] in Serum or Plasma
LB00482,Digoxin(Serum),4155242,Serum digoxin measurement
LB00483,Digoxin(Urine (Random)),4104254,Digoxin measurement
LB00484,Direct Bilirubin(Serum),3027597,Direct bilirubin serum/plasma
LB00485,Direct coomb's(IgG) test(WB(EDTA)),4299254,Direct Coombs test
LB00486,Dysmorphic RBC(urine)(Urine (Random)),3043133,Erythrocytes.dysmorphic [#/volume] in Urine by Light microscopy
LB00487,EBV EA-DR IgG(Serum),3002861,Epstein Barr virus early IgG Ab [Presence] in Serum
LB00488,EBV EA-DR IgM(Serum),40759718,Epstein Barr virus early IgM Ab [Units/volume] in Serum by Immunoassay
LB00489,EBV EBNA IgG(Serum),4279552,Epstein-Barr nuclear antibody measurement
LB00490,EBV VCA IgG(viral capsid)(Serum),3006585,Epstein Barr virus capsid IgG Ab [Presence] in Serum
LB00491,EBV VCA IgM(viral capsid)(Serum),3008105,Epstein Barr virus capsid IgM Ab [Presence] in Serum
LB00492,Entero virus RT-PCR(C.S.F),3002433,Enterovirus RNA [Presence] in Cerebral spinal fluid by Probe and target amplification method
LB00493,Eosiniphil,3006504,Eosinophils/100 leukocytes in Blood
LB00494,Eosinophilic Cationic Protein(Serum),3005791,Eosinophil cationic protein (ECP) [Mass/volume] in Serum
LB00495,Eosinophils(Nasal Aspirate),4216098,Eosinophil count
LB00496,Eosinophils(Urine (Random)),4216098,Eosinophil count
LB00497,Eosinophils(WB(EDTA)),4216098,Eosinophil count
LB00498,EPITHELIAL CAST,3024290,Epithelial casts [#/area] in Urine sediment by Microscopy low power field
LB00499,Epithelial cell,3028099,Epithelial cells.squamous [Presence] in Sputum by Light microscopy
LB00500,ESR(Pepheral blood study),3015183,Erythrocyte sedimentation rate
LB00501,Estradiol(E2)(Serum),3025285,Estradiol (E2) [Mass/volume] in Serum or Plasma
LB00502,Extended NST(43종)+2종(Other(Please see message!)),2110284,Fetal non-stress test
LB00503,FDP정량(P(Sodium citrate)),3002683,Fibrin degradation products
LB00504,Ferritin(Serum),3001122,Ferritin [Mass/volume] in Serum or Plasma
LB00505,FI O2,3020716,Inhaled oxygen concentration
LB00506,Fibrinogen(P(Sodium citrate)),4098061,Fibrinogen screening
LB00507,Flow,3005629,Inhaled oxygen flow rate
LB00508,Free Fatty Acid(Serum),4198723,Serum free fatty acid measurement
LB00509,Free PSA(Serum),3005013,Free PSA serum/plasma
LB00510,Free T4(Serum),4198884,Serum free T4 measurement
LB00511,Free Testosterone(Serum),3016049,Testosterone Free [Mass/volume] in Serum or Plasma
LB00512,FTA-ABS(IgG)(C.S.F),40761845,Treponema pallidum IgG Ab [Presence] in Cerebral spinal fluid by Immunofluorescence
LB00513,FTA-ABS(IgG)(Serum),3015923,Treponema pallidum IgG Ab [Presence] in Serum by Immunofluorescence
LB00514,FTA-ABS(IgM)(C.S.F),3052315,Treponema pallidum IgM Ab [Units/volume] in Cerebral spinal fluid by Immunofluorescence
LB00515,FTA-ABS(IgM)(Serum),3005900,Treponema pallidum IgM Ab [Presence] in Serum by Immunofluorescence
LB00516,Fungus culture(호흡기)(Bronchial larvage),3024212,Fungus identified in Bronchial specimen by Culture
LB00517,Fungus culture(호흡기)(Ear Discharge),4165398,Mycology culture
LB00518,Fungus culture(호흡기)(Eye Discharge),4165398,Mycology culture
LB00519,Fungus culture(호흡기)(Nasal Aspirate),3000186,Fungus identified in Aspirate by Culture
LB00520,Fungus culture(호흡기)(Pleural fluid),3015592,Fungus identified in Body fluid by Culture
LB00521,Fungus culture(호흡기)(Sputum),3024212,Fungus identified in Bronchial specimen by Culture
LB00522,Fungus culture(호흡기)(Throat Swab),3024212,Fungus identified in Bronchial specimen by Culture
LB00523,Fungus culture(호흡기)(Tracheal aspirate),3000186,Fungus identified in Aspirate by Culture
LB00524,Fungus Culture(C.S.F),3015592,Fungus identified in Body fluid by Culture
LB00525,Fungus Culture(Eye Discharge),4165398,Mycology culture
LB00526,Fungus Culture(Open pus),3035133,Fungus identified in Wound by Culture
LB00527,Fungus Culture(Other(Please see message!)),3000494,Fungus identified in Unspecified specimen by Culture
LB00528,Fungus Culture(Pleural fluid),3015592,Fungus identified in Body fluid by Culture
LB00529,Fungus Culture(Sputum),3001355,Fungus identified in Sputum by Culture
LB00530,GAMMA-GTP(Serum),3026910,Gamma glutamyl transferase [Enzymatic activity/volume] in Serum or Plasma
LB00531,glucola 50(50gm GTT)(GlucoseS FBS & PP1),4012477,Glucose tolerance test
LB00532,"glucola 75(75gm GTT)(GlucodeS FBS & PP1, 2)",3032451,Glucose tolerance [interpretation] in Serum or Plasma Narrative--post 75 g glucose PO
LB00533,Glucose (AC)(Fasticin blood glucose assay),3004501,Glucose [Mass/volume] in Serum or Plasma
LB00534,Glucose(120mins)(Serum(120min)),4149519,Glucose measurement
LB00535,Glucose(Amniotic Fluid),4149519,Glucose measurement
LB00536,Glucose(Ascitic fluid(EDTA)),4131376,Ascitic fluid glucose measurement
LB00537,Glucose(Ascitic fluid),4131376,Ascitic fluid glucose measurement
LB00538,Glucose(Barobag count),4149519,Glucose measurement
LB00539,Glucose(Bile juice),4149519,Glucose measurement
LB00540,Glucose(Bronchial larvage),4149519,Glucose measurement
LB00541,Glucose(C.S.F),4286945,"Glucose measurement, CSF"
LB00542,Glucose(Catheter),4149519,Glucose measurement
LB00543,Glucose(Close pus),4149519,Glucose measurement
LB00544,Glucose(Dialysate),4149519,Glucose measurement
LB00545,Glucose(Gastric juice),4149519,Glucose measurement
LB00546,Glucose(Joint fluid (EDTA)),43055482,Glucose in serum - glucose in synovial fluid [Molar concentration difference]
LB00547,Glucose(Joint fluid),43055482,Glucose in serum - glucose in synovial fluid [Molar concentration difference]
LB00548,Glucose(Other(Please see message!)),4149519,Glucose measurement
LB00549,Glucose(Pancreas cyst fluid),4149519,Glucose measurement
LB00550,Glucose(Pericadial fluid),43055484,Glucose in serum - glucose in pericard fld [Molar concentration difference]
LB00551,Glucose(Peritosol),4149519,Glucose measurement
LB00552,Glucose(Pleural fluid(EDTA)),3003403,Glucose [Mass/volume] in Pleural fluid
LB00553,Glucose(Pleural fluid),3003403,Glucose [Mass/volume] in Pleural fluid
LB00554,Glucose(Serum),4149519,Glucose measurement
LB00555,Glucose(Urine (24hr)),4149883,"Glucose measurement, urine"
LB00556,Glucose(Urine (Random)),4149883,"Glucose measurement, urine"
LB00557,Glucose(Whole blood (ABGA용)),4149519,Glucose measurement
LB00558,Glycoalbumin(Serum),4018320,Glycated albumin measurement
LB00559,Gram - Cocci,3023419,Bacteria identified in Sputum by Culture
LB00560,Gram - Diplococci,3023419,Bacteria identified in Sputum by Culture
LB00561,Gram + Cocci chain,3023419,Bacteria identified in Sputum by Culture
LB00562,Gram + Cocci cluster,3023419,Bacteria identified in Sputum by Culture
LB00563,Gram + Cocci pair,3023419,Bacteria identified in Sputum by Culture
LB00564,Gram + Rods,3023419,Bacteria identified in Sputum by Culture
LB00565,Gram -Rods,3023419,Bacteria identified in Sputum by Culture
LB00566,Gram+cocci,3023419,Bacteria identified in Sputum by Culture
LB00567,GRANULAR CAST,3011483,Granular casts [#/area] in Urine sediment by Microscopy low power field
LB00568,Haptoglobin(Serum),40758582,Haptoglobin in Serum or Plasma
LB00569,HAV-Ab(IgM)(Serum),3013327,Hepatitis A virus IgM Ab [Presence] in Serum
LB00570,HAV-AB(Total)(Serum),3016650,Hepatitis A virus Ab [Presence] in Serum
LB00571,Hb A1c(WB(EDTA)),3033145,Hemoglobin A1c measurement device panel
LB00572,Hb(Barobag count),3000963,Hemoglobin
LB00573,Hb(Product(CD34용)),3000963,Hemoglobin
LB00574,Hb(Urine (Random)),3003344,Hemoglobin [Presence] in Urine
LB00575,Hb(WB(EDTA)),2212643,Blood count; hemoglobin (Hgb)
LB00576,HbA1C(Hb A1C assay),40758376,HBA1 gene.c.G223C [Presence] in Blood by Molecular genetics method
LB00577,HBC Ab Total(Serum),3021879,Hepatitis B virus core Ab [Presence] in Serum
LB00578,HBs Ab(Serum),4278658,Hepatitis B surface antibody measurement
LB00579,HBs Ag (EIA)(Serum),4168615,Hepatitis B surface antigen measurement
LB00580,HBsAb(Serum),3023421,Hepatitis B virus surface Ab [Units/volume] in Serum
LB00581,HBsAg(Serum),40761553,Hepatitis B virus surface Ag [Units/volume] in Serum
LB00582,HBV DNA(bDNA)(Serum(Blood Bank용 Tube)),3026949,Hepatitis B virus DNA [#/volume] (viral load) in Serum by Probe and signal amplification method
LB00583,"HBV DNA(bDNA)(Serum(HCV, HBV PCR전용))",3026949,Hepatitis B virus DNA [#/volume] (viral load) in Serum by Probe and signal amplification method
LB00584,HBV DNA(bDNA)(Serum),3045140,Hepatitis B virus DNA [Mass/volume] in Serum
LB00585,HCO3,3006576,Bicarbonate [Moles/volume] in Blood
LB00586,Hct(Barobag count),2212642,Blood count; hematocrit (Hct)
LB00587,Hct(Product(CD34용)),4151358,Hematocrit determination
LB00588,Hct(WB(EDTA)),2212642,Blood count; hematocrit (Hct)
LB00589,HCV Ab (self)(Serum),3017143,Hepatitis C virus Ab [Presence] in Serum
LB00590,HCV Ab(Serum),3017143,Hepatitis C virus Ab [Presence] in Serum
LB00591,HCV genotype(Serum),3002653,Hepatitis C virus genotype [Identifier] in Serum or Plasma by Probe and target amplification method
LB00592,"HCV RNA 정량검사(Serum(HCV, HBV PCR전용))",3021125,Hepatitis C virus RNA [Presence] in Serum or Plasma by Probe and target amplification method
LB00593,HCV RNA 정량검사(Serum),3021125,Hepatitis C virus RNA [Presence] in Serum or Plasma by Probe and target amplification method
LB00594,HCV RNA(RT-PCR)(Serum),3021125,Hepatitis C virus RNA [Presence] in Serum or Plasma by Probe and target amplification method
LB00595,HCV-AB(Serum),3017143,Hepatitis C virus Ab [Presence] in Serum
LB00596,HDL-Cholesterol(Ascitic fluid),4101713,High density lipoprotein cholesterol measurement
LB00597,HDL-Cholesterol(Lipid study),3007070,Cholesterol in HDL [Mass/volume] in Serum or Plasma
LB00598,HDL-Cholesterol(Pleural fluid),4101713,High density lipoprotein cholesterol measurement
LB00599,HDL-Cholesterol(Serum),4101713,High density lipoprotein cholesterol measurement
LB00600,helicobacter pylori ab IgG(Serum),3004806,Helicobacter pylori IgG Ab [Units/volume] in Serum
LB00601,Hematocrit(Pepheral blood study),3009542,Hematocrit [Volume Fraction] of Blood
