mapping_num,description,omop_concept_id,omop_concept_name
DR00288,Aspirin Protect Tab 100mg,19021575,Aspirin 100 MG Enteric Coated Tablet
DR00289,Aspirin(소아용) Tab 100mg ,1113143,Aspirin 100 MG Oral Tablet
DR00290,Astrix 100mg Cap,19103854,Aspirin 100 MG Enteric Coated Capsule
DR00291,Astrix Cap 100mg,19103854,Aspirin 100 MG Enteric Coated Capsule
DR00292,Astrix cap 100mg(Boryungbio),19103854,Aspirin 100 MG Enteric Coated Capsule
DR00293,Atacand tab 16mg,1351583,candesartan cilexetil 16 MG Oral Tablet
DR00294,Atacand Tab 8mg,1351586,candesartan cilexetil 8 MG Oral Tablet [Atacand]
DR00295,Atenolol Tab 25mg 대웅,19018811,Atenolol 25 MG Oral Tablet
DR00296,ATIVAN 0.5MG,19019112,Lorazepam 0.5 MG Oral Tablet
DR00297,Ativan Inj 4mg/1ml,19057272,Lorazepam 4 MG/ML Injectable Solution
DR00298,Ativan Tab 0.5mg,19019112,Lorazepam 0.5 MG Oral Tablet
DR00299,Ativan Tab 1mg,19019113,Lorazepam 1 MG Oral Tablet
DR00300,ATOCCK 40MG,1196677,formoterol
DR00301,Atock Dry syr,1196677,formoterol
DR00302,ATOCK SYRUP 0.5G/PACK,1196677,formoterol
DR00303,Atock Tab 40ug,1196677,formoterol
DR00304,Atorva Tab 10mg,1545997,atorvastatin 10 MG Oral Tablet
DR00305,Atorva Tab 20mg,19123592,atorvastatin 20 MG Oral Tablet
DR00306,Atosan tab. 10mg,1545997,atorvastatin 10 MG Oral Tablet
DR00307,ATP Inj 20mg/2ml,19015230,Adenosine Triphosphate
DR00308,Atropine Inj 0.5mg/1ml,40243420,Atropine Sulfate 0.5 MG/ML Injectable Solution
DR00309,Atropine inj 0.5mg/1ml/AM(대원),40243420,Atropine Sulfate 0.5 MG/ML Injectable Solution
DR00310,Atrovent aerosol(15ml),42902953,Ipratropium Bromide 0.021 MG/ACTUAT Nasal Inhaler
DR00311,Atrovent Nebulizer sol,19134101,Ipratropium Bromide 0.25 MG/ML Inhalant Solution
DR00312,Atrovent UDV Soln 250ug,19135767,Ipratropium Bromide 0.125 MG/ML Inhalant Solution
DR00313,Atrovent UDV Soln 500uG,19134101,Ipratropium Bromide 0.25 MG/ML Inhalant Solution
DR00314,AUGMENTIN 375MG,1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet
DR00315,Augmentin Inj 0.6g,1759851,Amoxicillin 50 MG/ML / Clavulanate 10 MG/ML Injectable Solution
DR00316,Augmentin Inj 1.2g,1759851,Amoxicillin 50 MG/ML / Clavulanate 10 MG/ML Injectable Solution
DR00317,AUGMENTIN SY.,19123585,Amoxicillin 25 MG/ML / Clavulanate 6.25 MG/ML Oral Suspension
DR00318,Augmentin Syr,19123585,Amoxicillin 25 MG/ML / Clavulanate 6.25 MG/ML Oral Suspension
DR00319,Augmentin Tab 375mg,1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet
DR00320,Augmentin Tab 625mg,1713694,Amoxicillin 500 MG / Clavulanate 125 MG Oral Tablet
DR00321,AugMEX 625mg Tab,1713694,Amoxicillin 500 MG / Clavulanate 125 MG Oral Tablet
DR00322,Augmex Duo Syr,1713697,Amoxicillin 40 MG/ML / Clavulanate 5.7 MG/ML Oral Suspension
DR00323,Avamys Nasal Spray,40169238,120 ACTUAT fluticasone furoate 0.0275 MG/ACTUAT Nasal Inhaler
DR00324,Avamys nasal spray 120회/BT,40169238,120 ACTUAT fluticasone furoate 0.0275 MG/ACTUAT Nasal Inhaler
DR00325,Avandia Tab 4mg,19079465,rosiglitazone 4 MG Oral Tablet
DR00326,Avandia Tab. 4Mg,19079465,rosiglitazone 4 MG Oral Tablet
DR00327,Avelox Inj 400mg/250ml,1716908,moxifloxacin 1.6 MG/ML Injectable Solution
DR00328,Avelox inj 400mg/250ml/BT,1716908,moxifloxacin 1.6 MG/ML Injectable Solution
DR00329,Avelox Tab 400mg,1716905,moxifloxacin 400 MG Oral Tablet
DR00330,Avitene (70*35*1mm),19069049,Collagen
DR00331,Avodart Cap 0.5mg,989485,Dutasteride 0.5 MG Oral Capsule
DR00332,Avodart SC cap 0.5mg,989485,Dutasteride 0.5 MG Oral Capsule
DR00333,Axid Cap 150mg,19079088,Nizatidine 150 MG Oral Capsule
DR00334,Azathioprine PCH Tab 50mg,19014880,Azathioprine 50 MG Oral Tablet
DR00335,AZEPTIN 1MG,934075,Azelastine
DR00336,Azeptin Tab 1mg,934075,Azelastine
DR00337,B.A.S.A 100MG,1113143,Aspirin 100 MG Oral Tablet
DR00338,Baby Aspirin 100mg 신풍,1113143,Aspirin 100 MG Oral Tablet
DR00339,Baclofen Tab 10mg 태평양,715235,Baclofen 10 MG Oral Tablet
DR00340,Bactacin Inj 1.5g,19073215,Ampicillin 250 MG/ML / Sulbactam 125 MG/ML Injectable Solution
DR00341,bactroban oint 10g/tb,19008723,Mupirocin 0.02 MG/MG Topical Ointment
DR00342,Bactroban Oint(10g),19008723,Mupirocin 0.02 MG/MG Topical Ointment
DR00343,Bambec tab 10mg,19004167,bambuterol 10 MG Oral Tablet
DR00344,Banan -Dry Syr 10mg/ml,19074935,cefpodoxime 10 MG/ML Oral Suspension
DR00345,Banan Tab 100mg,19074932,cefpodoxime 100 MG Oral Tablet
DR00346,Banepo Oint 20g,19027805,Bacitracin 0.4 UNT/MG / Neomycin 0.0035 MG/MG / Polymyxin B 5 UNT/MG Topical Ointment
DR00347,Baraclude Tab 0.5mg,1711248,entecavir 0.5 MG Oral Tablet
DR00348,Basen Tab 0.2mg,21600778,VOGLIBOSE
DR00349,Basen Tab 0.3mg,21600778,VOGLIBOSE
DR00350,BCG vaccine Percutaneous 1인분,911486,Glutamate
DR00351,Bearse Tab,926487,Pancreatin
DR00351,Bearse Tab,966991,Simethicone
DR00351,BEARSE TAB,986515,CELLULASE
DR00351,BEARSE TAB,988095,ursodeoxycholate
DR00351,BEARSE TAB,990760,Lipase
DR00352,Beecom hexa Inj 2ml,19010970,Vitamin B Complex
DR00353,Beecom Tab,19010970,Vitamin B Complex
DR00354,Benforex Cap,19010970,Vitamin B Complex
DR00355,BENZTROPIN 2MG,40168896,benztropine mesylate 2 MG Oral Tablet
DR00356,Benztropin Tab 1mg 환인,40168888,benztropine mesylate 1 MG Oral Tablet
DR00357,Berast Tab 0.02mg,21601002,BERAPROST
DR00358,Berotec Tab 2.5mg,19053980,Fenoterol 2.5 MG Oral Tablet
DR00359,Bestidine Inj 20mg,953102,Famotidine 0.4 MG/ML Injectable Solution
DR00360,Bestidine inj 20mg/AM,953076,Famotidine
DR00361,Beszyme Tab,19030387,Bromelains
DR00361,Beszyme Tab,916662,Dimethicone
DR00361,Beszyme Tab,926487,Pancreatin
DR00362,Betagargle (10%),1750322,Povidone-Iodine 10 MG/ML Topical Solution
DR00363,Betaloc Tab 100mg,40167202,Metoprolol Tartrate 100 MG Oral Tablet
DR00364,Betamethasone inj. 4mg/1ml/AM,19074185,Betamethasone 4 MG/ML Injectable Solution
DR00365,Betasin Inj 100mg/20ml,40169706,Labetalol hydrochloride 5 MG/ML Injectable Solution
DR00366,Bi-bag 650g/1EA,939506,Sodium Bicarbonate
DR00367,Bidoxin Inj 50mg/1ml,1353270,Vitamin B6 50 MG/ML Injectable Solution
DR00368,Bifen Cataplasma 6매/PAK,1156378,Flurbiprofen
DR00369,Biofle-S.Cap.,991855,Saccharomyces boulardii
DR00370,Bioflor 250 Cap.,19121591,Saccharomyces boulardii 250 MG Oral Capsule
DR00371,Bioflor 250 Powder,19123015,Saccharomyces boulardii 250 MG Oral Powder
DR00372,Biperin Tab 2mg(원외),40162855,Biperiden Hydrochloride 2 MG Oral Tablet
DR00373,Bisolvon Tab 8mg,19030494,Bromhexine 8 MG Oral Tablet
DR00374,Bithree Tab,21600668,ANTIDIARRHEAL MICROORGANISMS
DR00375,Bivon Inj 8.4% 1.68g/20ml,939534,Sodium Bicarbonate 1 MEQ/ML Injectable Solution
DR00376,Bivon Inj. 8.4%(20ml),939534,Sodium Bicarbonate 1 MEQ/ML Injectable Solution
DR00377,BLUTAL 10ML(수),19095761,ferric chloride
DR00378,Blutal Inj,19095761,ferric chloride
DR00379,Bolgre Cap 200mg,21601099,FERRIC ACETYL TRANSFERRIN
DR00380,Bolgre Sol 10ml,1360067,Iron
DR00381,Bonaling-A Tab 50MG,19020367,Dimenhydrinate 50 MG Oral Tablet
DR00382,Bonky Cap 0.25mcg,19074492,Calcitriol 0.00025 MG Oral Capsule
DR00383,Bonky Inj 1mcg/1ml,19074494,Calcitriol 0.001 MG/ML Injectable Solution
DR00384,Bonky inj. 1mcg/1ml/AM,19074494,Calcitriol 0.001 MG/ML Injectable Solution
DR00385,Bonviva inj 3mg/PFS,40173414,3 ML ibandronic acid 1 MG/ML Prefilled Syringe
DR00386,Bosmin Liq 0.1%,1343916,Epinephrine
DR00387,Botropase Inj 2ml,21601074,BATROXOBIN
DR00388,breviblock inj.100mg,40182870,Esmolol hydrochloride 10 MG/ML Injectable Solution
DR00389,Brexin Tab 10mg,1146847,Piroxicam 10 MG Oral Tablet
DR00390,Bricanyl Syr,40163427,Terbutaline Sulfate 0.3 MG/ML Oral Solution
DR00391,Bricanyl Tab 5mg,40163449,Terbutaline Sulfate 5 MG Oral Tablet
DR00392,Bromeel Inj 2.2ml,1391199,ECHINACEA ANGUSTIFOLIA Extract
DR00392,Bromeel Inj 2.2ml,1399063,Echinacea purpurea extract
DR00392,Bromeel Inj 2.2ml,19071836,Calendula officinalis extract
DR00392,Bromeel Inj 2.2ml,19135846,calcium sulfide
DR00392,Bromeel Inj 2.2ml,42898402,Aconitum napellus extract
DR00392,Bromeel Inj 2.2ml,42898758,Chamomile extract
DR00392,Bromeel Inj 2.2ml,42899139,Hypericum extract
DR00392,Bromeel Inj 2.2ml,42903910,Hamamelis virginiana whole extract
DR00392,Bromeel Inj 2.2ml,42903989,Bellis perennis extract
DR00392,Bromeel Inj 2.2ml,43012989,Symphytum uplandicum leaf extract
DR00392,Bromeel Inj 2.2ml,43525846,Yarrow extract
DR00392,Bromeel Inj 2.2ml,919839,Arnica extract
DR00392,Bromeel Inj 2.2ml,958527,Belladonna Extract
DR00393,Bromhexine Inj 4mg/2ml,19064796,Bromhexine 2 MG/ML Injectable Solution
DR00394,Bromhexine inj 4mg/2ml/AM,19064796,Bromhexine 2 MG/ML Injectable Solution
DR00395,BRUFEN 100MG,19019979,Ibuprofen 100 MG Oral Tablet
DR00396,Brufen Syr 20mg/ml,19019050,Ibuprofen 20 MG/ML Oral Suspension
DR00397,BRUFEN SYRUP 20MG/1ML,19019050,Ibuprofen 20 MG/ML Oral Suspension
DR00398,Budecort Resp Sol 2ml,19098138,Budesonide 0.25 MG/ML Inhalant Solution
DR00399,BUP-4 Tab 20mg,19077093,propiverine
DR00400,BUP-4 tab.,19077093,propiverine
DR00401,Buscopan Inj 20mg/1ml,966034,Scopolamine 20 MG/ML Injectable Solution
DR00402,Buscopan Tab 10mg,19021828,Butylscopolammonium Bromide 10 MG Oral Tablet
DR00403,BUSPAR 5MG,40167443,buspirone hydrochloride 5 MG Oral Tablet
DR00404,Buspar Tab 5mg,40167443,buspirone hydrochloride 5 MG Oral Tablet
DR00405,Busron tab 5mg,40167443,buspirone hydrochloride 5 MG Oral Tablet
DR00406,Bycan Cap,43525878,Bacillus polyfermenticus
DR00407,Ca. lactate,19058896,calcium lactate
DR00408,Cacepin Tab 100mg,766819,quetiapine 100 MG Oral Tablet
DR00409,CACL2 3% 20ML,19036781,Calcium Chloride
DR00410,Cadef Elixir 0.05mg/ml,1326437,Digoxin 0.05 MG/ML Oral Solution
DR00411,Cadil Tab 1mg,1363057,Doxazosin 1 MG Oral Tablet
DR00412,Cadil Tab 2mg,1363058,Doxazosin 2 MG Oral Tablet
DR00413,Caduet Tab 5/10mg(원외),1332497,Amlodipine 5 MG / atorvastatin 10 MG Oral Tablet
DR00414,Ca-Gluconate 20ML,19037061,Calcium Gluconate 100 MG/ML Injectable Solution
DR00415,Cal. Carbonate Tab 500mg 한국유나이트,19082680,Calcium Carbonate 500 MG Oral Tablet
DR00416,Cal.chloride Inj 0.6g/20ml,19036781,Calcium Chloride
DR00417,Cal.gluconate Inj 2g/20ml,19037061,Calcium Gluconate 100 MG/ML Injectable Solution
DR00418,Cal.gluconate Inj(20ml),19037061,Calcium Gluconate 100 MG/ML Injectable Solution
DR00419,CALCIUM CABONATE 500MG,19082680,Calcium Carbonate 500 MG Oral Tablet
DR00420,Calcium Gluconate inj 2g/20ml/AM,19037061,Calcium Gluconate 100 MG/ML Injectable Solution
DR00421,CALCORT 6MG,19016866,deflazacort 6 MG Oral Tablet
DR00422,Calcort tab 6mg,19016866,deflazacort 6 MG Oral Tablet
DR00423,Caldiol Soft Cap 20mcg,19035570,Calcifediol 0.02 MG Oral Capsule
DR00424,Cal-D-Vita Chew Tab,19036366,Calcium Carbonate 1500 MG / Cholecalciferol 400 UNT Oral Tablet
DR00425,Campto inj 100mg/5ml/VI,40174870,Irinotecan hydrochloride 20 MG/ML Injectable Solution
DR00426,Campto inj 40mg/2ml/VI,40174870,Irinotecan hydrochloride 20 MG/ML Injectable Solution
DR00427,Candemore Tab 16mg,1351583,candesartan cilexetil 16 MG Oral Tablet
DR00428,Candemore tab 8mg,1351586,candesartan cilexetil 8 MG Oral Tablet [Atacand]
DR00429,CANESTEN CREAM 20G/TB,40231759,Clotrimazole 0.01 MG/MG Topical Gel
DR00430,Cantan Inj 100mg/2ml,19011972,Ascorbic Acid 50 MG/ML Injectable Solution
DR00431,CAPRIL 12.5MG,19074672,Captopril 12.5 MG Oral Tablet
DR00432,Capril Tab 12.5mg,19074672,Captopril 12.5 MG Oral Tablet
DR00433,Capril Tab 25mg,1340161,Captopril 25 MG Oral Tablet
DR00434,Carbenin Inj 0.5g,21602926,PANIPENEM AND BETAMIPRON
DR00435,Cardioxane inj.500mg/VI,1353011,Dexrazoxane
DR00436,Cardura Tab.1mg(원내),1363057,Doxazosin 1 MG Oral Tablet
DR00437,Cardura Tab.2mg(원내),1363058,Doxazosin 2 MG Oral Tablet
DR00438,Cardura-XL 4mg,1363086,Doxazosin 4 MG Extended Release Tablet
DR00439,Cardura-XL tab 4mg,1363086,Doxazosin 4 MG Extended Release Tablet
DR00440,CARMEX 500MG,19074847,Cefadroxil 500 MG Oral Capsule
DR00441,Carmine-CR Tab 200mg,740302,Carbamazepine 200 MG Extended Release Tablet
DR00442,Carnit(CaCO3) Tab 500mg,19082680,Calcium Carbonate 500 MG Oral Tablet
DR00443,Carnitil Tab.,19037597,Acetylcarnitine 590 MG Oral Tablet
DR00444,Carol Syr,19019050,Ibuprofen 20 MG/ML Oral Suspension
DR00445,Carol-F tab,19078461,Ibuprofen 200 MG Oral Tablet
DR00446,Casodex Tab 50mg(수),1344403,bicalutamide 50 MG Oral Tablet
DR00447,Ceclor Cap 250mg,19074843,Cefaclor 250 MG Oral Capsule
DR00448,Ceclor Syr 25mg/ml,19074842,Cefaclor 25 MG/ML Oral Suspension
DR00449,CECLOR-SY 25MG/1ML,19115225,Cefaclor 25 MG/ML Oral Solution
DR00450,Cefamandole inj 1g/VI,19074848,Cefamandole 285 MG/ML Injectable Solution
DR00451,Cefamezine Inj 1g,1771162,Cefazolin
DR00452,CefaZIME Inj 1g,19079951,Ceftazidime 280 MG/ML Injectable Solution
DR00453,Cefazolin inj. 1g/VI,1771215,Cefazolin 330 MG/ML Injectable Solution
DR00454,Cefecin Tab 500mg,19107453,cefetamet 500 MG Oral Tablet
DR00455,Cefirad Inj 1g,21602905,CEFPIRAMIDE
DR00456,Cefmetazole Inj 1g,19029143,Cefmetazole 370 MG/ML Injectable Solution
DR00457,Cefotaxime Inj 0.5g ,19074905,Cefotaxime 230 MG/ML Injectable Solution
DR00458,Cefotaxime Inj 1g,19074903,Cefotaxime 300 MG/ML Injectable Solution
DR00459,Cefotaxime Inj 2g,19074904,Cefotaxime 330 MG/ML Injectable Solution
DR00460,Cefotaxime inj. 1g/VI(한미),1774470,Cefotaxime
DR00461,Cefotaxime(한미) inj. 2g/VI,1774470,Cefotaxime
DR00462,Cefotazol inj. 1g/VI,19029143,Cefmetazole 370 MG/ML Injectable Solution
DR00463,Cefotazole Inj 1g,19029143,Cefmetazole 370 MG/ML Injectable Solution
DR00464,Cefotetan Inj 1g,19095155,Cefotetan 400 MG/ML Injectable Solution
DR00465,Cefotetan inj 1g/VI,19095155,Cefotetan 400 MG/ML Injectable Solution
DR00466,Cefotiam IV Inj.1g,19051271,Cefotiam
DR00467,Ceftem cap 200mg,19061882,ceftibuten 200 MG Oral Capsule
DR00468,Ceftriaxone Bag Inj (1g+100ml),19028313,Ceftriaxone 350 MG/ML Injectable Solution
DR00469,Ceftriaxone Inj 2g(보령),19074978,Ceftriaxone 40 MG/ML Injectable Solution
DR00470,Ceftriaxone inj. 1g/vi,1777806,Ceftriaxone
DR00471,Ceftriaxone inj. 2g/VI(보령),1777806,Ceftriaxone
DR00472,Cefzil Dry Syr 25mg/ml,19074936,cefprozil 25 MG/ML Oral Suspension
DR00473,Cefzil syr. 25mg/ml,19115159,cefprozil 25 MG/ML Oral Solution
DR00474,Cefzil Tab 250mg,1738367,cefprozil 250 MG Oral Tablet
DR00475,celance 0.05mg,19079241,Pergolide 0.05 MG Oral Tablet
DR00476,Celebrex Cap 200mg,19029025,celecoxib 200 MG Oral Capsule
DR00477,Celebrex Cap.200MG,19029025,celecoxib 200 MG Oral Capsule
DR00478,Cellcept Cap 250mg,19021102,mycophenolate mofetil 250 MG Oral Capsule
DR00479,Cenasert Vag.Tab 2mg,1340532,Succinic Acid
DR00479,Cenasert Vag.Tab 2mg,19009686,methylbenzethonium
DR00480,Cenital tab,19029394,aceclofenac 100 MG Oral Tablet
DR00481,Centrum Tab,19135832,Multivitamin preparation
DR00482,Ceperatam Inj 500mg,1773402,Cefoperazone
DR00482,Ceperatam Inj 500mg,1836241,Sulbactam
DR00483,Cephamethyl Tab 500mg,1786652,Cephalexin 500 MG Oral Tablet
DR00484,Ceradolan(iv) inj 1g/VI,19051271,Cefotiam
DR00485,Ceradoran Inj  0.5g,19051271,Cefotiam
DR00486,Ceradoran Inj 1g,19051271,Cefotiam
DR00487,Cerebrolycin-c Inj(214mg/1ml/Amp),21604768,OTHER PSYCHOSTIMULANTS AND NOOTROPICS
DR00488,Cerebrolysin Inj 10ML(수입),21604768,OTHER PSYCHOSTIMULANTS AND NOOTROPICS
DR00489,Ceroxim Tab 250mg,19075001,Cefuroxime 250 MG Oral Tablet
DR00490,Cetam Inj 1g,21602881,CEFTEZOLE
DR00491,Chirocaine inj. 25mg/10ml/AM,40226925,Levobupivacaine hydrochloride 2.5 MG/ML Injectable Solution
DR00492,Chirocaine inj. 50mg/10ml/AM,40226929,Levobupivacaine hydrochloride 5 MG/ML Injectable Solution
DR00493,Chlorpromazine Tab 100mg 명인,40179642,Chlorpromazine hydrochloride 100 MG Oral Tablet
DR00494,Chlorpromazine Tab 50mg 명인,40179703,Chlorpromazine hydrochloride 50 MG Oral Tablet
DR00495,Cicibon tab 500mg,19082680,Calcium Carbonate 500 MG Oral Tablet
DR00496,Cilapenem inj 500mg,1797275,Cilastatin 5 MG/ML / Imipenem 5 MG/ML Injectable Solution
DR00497,Cinalong Tab 10mg,21601760,CILNIDIPINE
DR00498,Cinalong Tab 5mg,21601760,CILNIDIPINE
DR00499,Cipol-N Cap 100mg,19082899,Cyclosporine 100 MG Oral Capsule
DR00500,Cipol-N Cap 25mg,19010484,Cyclosporine 25 MG Oral Capsule
DR00501,CIPROBAY 500MG,19075380,Ciprofloxacin 500 MG Oral Tablet
DR00502,Ciprobay Inj 200mg/100ml,19075375,Ciprofloxacin 2 MG/ML Injectable Solution
DR00503,Ciprobay Inj 400mg/200ml,19075375,Ciprofloxacin 2 MG/ML Injectable Solution
DR00504,Ciprobay Inj. 200MG/V,19075375,Ciprofloxacin 2 MG/ML Injectable Solution
DR00505,Ciprobay Tab 250mg,1797515,Ciprofloxacin 250 MG Oral Tablet
DR00506,Cispatin Inj 10mg/20ml,19080674,Cisplatin 0.5 MG/ML Injectable Solution
DR00507,Cispatin Inj 50mg/100ml,19080674,Cisplatin 0.5 MG/ML Injectable Solution
DR00508,Cisplan inj 10mg/20ml,19080674,Cisplatin 0.5 MG/ML Injectable Solution
DR00509,Cisplan inj 50mg/100ml,19080674,Cisplatin 0.5 MG/ML Injectable Solution
DR00510,CITOPCIN,1797515,Ciprofloxacin 250 MG Oral Tablet
DR00511,Citopcin inj <400mg/200ml>,19075375,Ciprofloxacin 2 MG/ML Injectable Solution
DR00512,Citopcin Inj 200mg,19075375,Ciprofloxacin 2 MG/ML Injectable Solution
DR00513,Citopcin inj.,19075375,Ciprofloxacin 2 MG/ML Injectable Solution
DR00514,Citri-Lactitol powder 10g,19071236,lactitol
DR00515,Claforan Inj 1g,19074903,Cefotaxime 300 MG/ML Injectable Solution
DR00516,Clamoxin Inj 0.6g,1759851,Amoxicillin 50 MG/ML / Clavulanate 10 MG/ML Injectable Solution
DR00517,Clanza CR Tab 200mg,19029393,aceclofenac
DR00518,Clanza S soft cap,19029393,aceclofenac
DR00519,Clanza-S Soft Cap 100mg(원외),19029393,aceclofenac
DR00520,Clarityne Tab 10mg,1107882,Loratadine 10 MG Oral Tablet
DR00521,Claroma Tab 250mg,1750501,Clarithromycin 250 MG Oral Tablet
DR00522,Clease Tab,906149,TRYPSIN
DR00523,CLEOCIN 2ML,19030822,Clindamycin 150 MG/ML Injectable Solution
DR00524,Cleocin Inj 300mg,19030822,Clindamycin 150 MG/ML Injectable Solution
DR00525,Clexane 40mg/0.4ml/PFS,40160973,0.4 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe
DR00526,Clid Tab 100mg,1302398,Ticlopidine
DR00527,Clid Tab 250mg,19038901,Ticlopidine 250 MG Oral Tablet [Ticlid]
DR00528,CLID TAB. 250MG,19079773,Ticlopidine 250 MG Oral Tablet
DR00529,ClinOleic 20% 250ml/Bag,19070224,Soybean Oil
DR00529,ClinOleic 20% 250ml/Bag,42900448,olive oil
DR00530,Clobazam Tab 10mg,19021852,clobazam 10 MG Oral Tablet
DR00531,Closerin Cap 250mg,1710447,Cycloserine 250 MG Oral Capsule
DR00532,Clozaril Tab 100mg,800881,Clozapine 100 MG Oral Tablet
DR00533,Clozaril Tab 25mg,800892,Clozapine 25 MG Oral Tablet
DR00534,CoAprovel Tab 150/12.5mg,19078080,Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet
DR00535,COBALEXIN 2ML,19048026,cobamamide
DR00536,CODARONE 200MG,1309992,Amiodarone hydrochloride 200 MG Oral Tablet
DR00537,Codein 20mg,1201620,Codeine
DR00538,Codeine Phosphate Tab 20mg,1201620,Codeine
DR00539,Co-Diovan Tab 160/12.5mg(원외),19023454,Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet
DR00540,Co-Diovan Tab 80/12.5mg,19023453,Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet
DR00541,Codipine Tab 4mg,21601761,BENIDIPINE
DR00542,COFREL 20MG,19056541,benproperine
DR00543,Cofrel Tab 20mg,19056541,benproperine
DR00544,COLCHICIN 0.6MG,1101556,Colchicine 0.6 MG Oral Tablet
DR00545,Colchine Tab 0.6mg,1101556,Colchicine 0.6 MG Oral Tablet
DR00546,Colistimethate inj. 150mg/VI,901845,Colistin
DR00547,COLMIN ELIXIR/1ML,42901955,Brompheniramine Maleate 0.4 MG/ML / Phenylpropanolamine Hydrochloride 2.5 MG/ML Oral Solution
DR00548,Colmin syr,42901955,Brompheniramine Maleate 0.4 MG/ML / Phenylpropanolamine Hydrochloride 2.5 MG/ML Oral Solution
DR00549,Colmin-A Syr,19075187,Chlorpheniramine 0.4 MG/ML / Phenylephrine 1 MG/ML Oral Solution
DR00550,Colyte F Pow(4L),986417,POLYETHYLENE GLYCOL 3350
DR00551,Combiflex 1000ml (Central),21601159,COMBINATIONS
DR00552,Combiflex Lipid Peri 1440ml,21601159,COMBINATIONS
DR00553,Combiflex Lipid Peri 1920ml,21601159,COMBINATIONS
DR00554,Combiflex Peri 1100ml,21601159,COMBINATIONS
DR00555,Combizyme Tab,42904002,Aspergillus flavus var. oryzae
DR00555,Combizyme Tab,926487,Pancreatin
DR00556,Concor tab <5mg>,1338005,Bisoprolol
DR00557,Concor Tab 2.5mg,40166188,Bisoprolol Fumarate 2.5 MG Oral Tablet
DR00558,Concor Tab 5mg,40162878,Bisoprolol Fumarate 5 MG Oral Tablet
DR00559,Copan Syr 0.1%,19097826,Clenbuterol 0.001 MG/ML Oral Solution
DR00560,COPAN SYRUP 1ML,19097826,Clenbuterol 0.001 MG/ML Oral Solution
DR00561,COPOLANG CAP 500MG,19135781,Polysaccharides
DR00562,Copolang Gran 1.5g,19135781,Polysaccharides
DR00563,Cordaron Tab 200mg,1309992,Amiodarone hydrochloride 200 MG Oral Tablet
DR00564,Cordarone Inj 150mg/3ml,1309995,Amiodarone hydrochloride 50 MG/ML Injectable Solution
DR00565,Cordarone inj 150mg/3ml/AM,1309995,Amiodarone hydrochloride 50 MG/ML Injectable Solution
DR00566,Corticap Inj 100mg,975505,Hydrocortisone 50 MG/ML Injectable Solution
DR00567,Corticap inj 100mg/VI,975505,Hydrocortisone 50 MG/ML Injectable Solution
DR00568,Cortisolu inj 100mg/VI,975505,Hydrocortisone 50 MG/ML Injectable Solution
DR00569,Cosopt Eye Drop 5ml,902489,dorzolamide 20 MG/ML / Timolol 5 MG/ML Ophthalmic Solution
DR00570,Cosopt Eye Drops  5ML/BTL,902489,dorzolamide 20 MG/ML / Timolol 5 MG/ML Ophthalmic Solution
DR00571,Cough Syr,1189596,dihydrocodeine
DR00571,Cough Syr,19127637,Chlopheniramine
DR00571,Cough Syr,42899698,N-methylephedrine
DR00571,Cough Syr,912362,Ammonium Chloride
DR00572,Cough syr-s(기침약),1119510,Dextromethorphan
DR00572,Cough syr-s(기침약),19127637,Chlopheniramine
DR00572,Cough syr-s(기침약),42899698,N-methylephedrine
DR00572,Cough syr-s(기침약),912362,Ammonium Chloride
DR00573,COUMADIN 5MG,40163554,Warfarin Sodium 5 MG Oral Tablet
DR00574,Coumadin Tab 5mg,40163554,Warfarin Sodium 5 MG Oral Tablet
DR00575,COUMADIN TAB.2MG,40163524,Warfarin Sodium 2 MG Oral Tablet
DR00576,Cozaar Plus Tab,40184187,Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG Oral Tablet
DR00577,Cozaar Tab 100mg,40185276,Losartan Potassium 100 MG Oral Tablet
DR00578,Cozaar Tab 50mg,40185304,Losartan Potassium 50 MG Oral Tablet
DR00579,Cravit Inj 250mg/50ml,1742256,Levofloxacin 5 MG/ML Injectable Solution
DR00580,Cravit inj 250mg/50ml/VI,1742256,Levofloxacin 5 MG/ML Injectable Solution
DR00581,Cravit Inj 500mg/100ml,1742256,Levofloxacin 5 MG/ML Injectable Solution
DR00582,Cravit inj 750mg/150ml/BT,1742256,Levofloxacin 5 MG/ML Injectable Solution
DR00583,Cravit inj. 500mg/100ml/BT,1742256,Levofloxacin 5 MG/ML Injectable Solution
DR00584,Cravit ophthalmic solutin,19080152,Levofloxacin 5 MG/ML Ophthalmic Solution
DR00585,Cravit Opth Sol(5ml),19080152,Levofloxacin 5 MG/ML Ophthalmic Solution
DR00586,Cravit tab <500mg>,1742255,Levofloxacin 500 MG Oral Tablet
DR00587,Cravit Tab 100mg,19107185,Levofloxacin 100 MG Oral Tablet
DR00588,Cravit Tab 250mg,1742254,Levofloxacin 250 MG Oral Tablet
