mapping_num,description,omop_concept_id,omop_concept_name
RD00353,"DITI, Lumbo Sacral & Lower. ext(진단방사선)",2006953,Thermography of other sites
RD00354,"DITI, Thorax & T-Spine",4231544,Thermography
RD00355,DLCo (Co Diffusion Capacity),4265529,Carbon monoxide diffusing capacity measurement
RD00356,D-L-SPINE AP (STAND),2006659,X-ray of spine
RD00357,D-L-SPINE AP (SUPINE),2006659,X-ray of spine
RD00358,D-L-SPINE LAT (NEUTRAL),2006659,X-ray of spine
RD00359,DL-SPINE STAND AP/LAT/FLEX/EXT,2006659,X-ray of spine
RD00360,D-L-SPINE STANDING LAT(NEUT),2006659,X-ray of spine
RD00361,D-L-SPINE SUPINE AP AND LAT (NEUTRAL),2006659,X-ray of spine
RD00362,DM education(1 Week),4263540,Diabetic patient education
RD00363,DMSA Renal Scan(99mTc-DMSA),4118631,Tc99m-DMSA renal study
RD00364,DPOAE,4091146,DPOAE - Distortion product oto-acoustic emission measurement
RD00365,"DR MAMMOGRAPHY, BOTH",4324693,Mammography
RD00366,"DRMammography ,Both",4324693,Mammography
RD00367,"DRMammography ,Lt.",4264327,Unilateral mammography
RD00368,"DRMammography ,Rt.",4264327,Unilateral mammography
RD00369,Duodenoscopic Biopsy,4076855,Endoscopic biopsy of duodenum
RD00370,E. R. C. P,4304943,Endoscopic retrograde cholangiopancreatography
RD00371,"Echo Doppler Color (1,2 회)",4311293,Colour doppler ultrasound
RD00372,Echo Doppler M-mode (3회부터),4090698,"Echography, M-mode"
RD00373,Echocardiogram,4230911,US scan of heart
RD00374,Echocardiogram (F/U),4230911,US scan of heart
RD00375,Echocardiogram(f.u)(PED),4230911,US scan of heart
RD00376,Echocardiogram(PED),4230911,US scan of heart
RD00377,"Echocardiogram, Esophagus",4019824,TOE - Transoesophageal echocardiography
RD00378,EGD(one stop),4294382,Esophagogastroduodenoscopy
RD00379,"EKG, Rhythm Strip",2007076,Rhythm electrocardiogram
RD00380,"EKG, Rhythm Strip<p>",2007076,Rhythm electrocardiogram
RD00381,"EKG, Routin & Rhythm Strip",2007076,Rhythm electrocardiogram
RD00382,"EKG, Routin & Rhythm Strip<p>",2007076,Rhythm electrocardiogram
RD00383,"EKG, Routin<P>",4187078,Electrocardiographic monitoring
RD00384,"EKG, Routine",4187078,Electrocardiographic monitoring
RD00385,Electrocochleography,2000944,Electrocochleography
RD00386,Electronystagmography(급속및추적안구),4246330,Electronystagmogram
RD00387,"EMG and NCV,상지(편측)(RM)",2007526,Electromyography
RD00387,"EMG and NCV,상지(편측)(RM)",4098783,Mixed nerve conduction study
RD00388,"EMG and NCV,하지(편측)(RM)",2007526,Electromyography
RD00388,"EMG and NCV,하지(편측)(RM)",4098783,Mixed nerve conduction study
RD00389,"EMG, 경추 또는 요추(RM)",2007526,Electromyography
RD00390,"EMG, 요추 또는 경추(RM)",2007526,Electromyography
RD00391,Endoscopic Colonic Polypectomy A,4103380,Endoscopic polypectomy of large intestine
RD00392,"Endoscopic Colonic Polypectomy,추가",4103380,Endoscopic polypectomy of large intestine
RD00393,Endoscopic Ultrasonograpy(EUS),42872565,Endoscopic ultrasonography
RD00394,Entire Femur AP & Lat,3047645,Femur X-ray AP and lateral
RD00395,Epley Maneuver(ENT),4024696,Epley manoeuvre
RD00396,ERCP,4304943,Endoscopic retrograde cholangiopancreatography
RD00397,Esophagogastroduodenoscopy,4294382,Esophagogastroduodenoscopy
RD00398,Esophagography,4059066,Barium swallow
RD00399,ESOPHAGOGRAPHY(솔로탑),4059066,Barium swallow
RD00400,Esophagoscopic Biopsy,4324694,Esophagoscopy for biopsy
RD00401,ESTRIOL(E3),3026901,Estriol (E3) [Mass/volume] in Urine
RD00402,Facial EMG and NCV(RM),2007526,Electromyography
RD00402,Facial EMG and NCV(RM),4098783,Mixed nerve conduction study
RD00403,Femoral Arterio.,4230681,Femoral angiography
RD00404,Femoral Arteriography,4143501,Femoral arteriography
RD00405,Ferguson View,4081564,Plain X-ray ischium
RD00406,Fibroscan,40479203,Ultrasound elastography of liver
RD00407,Fine needle aspiration biopsy,4171863,Fine needle biopsy
RD00408,Fluoroscopy c Contrast(QGIF),4056681,Plain x-ray
RD00409,Fluoroscopy s Contrast,4056681,Plain x-ray
RD00410,Fontana Masson,4036040,Fontana-Masson silver stain method
RD00411,Frog Position,3016808,Hip X-ray lateral frog
RD00412,Fundus Fluorescein Angiography(Bilateral,4099539,Fluorescein angiography
RD00413,Fundus Fluorescein Angiography(unilatera,4099539,Fluorescein angiography
RD00414,Fundus photo(non-mydriatic),2007826,Fundus photography
RD00415,Fundus photo(non-mydriatic)(양측),2007826,Fundus photography
RD00416,Fundus Photography (Bilateral),2007826,Fundus photography
RD00417,Gastroscopic Biopsy,4004241,Endoscopic biopsy of stomach
RD00418,Glucose Tolerance Test(75g),2212358,Glucagon tolerance test
RD00419,H. S. G,4059199,Hysterosalpingography
RD00420,H.S.G,4167033,Fluoroscopic hysterosalpingography
RD00421,HAV Ab(IgG/IgM),3039319,Hepatitis A virus IgG+IgM Ab [Presence] in Serum
RD00422,HBV PCR,3030394,Hepatitis B virus DNA [#/volume] (viral load) in Unspecified specimen by Probe and target amplification method
RD00423,HBV-DNA,3014700,Hepatitis B virus DNA [Units/volume] in Serum
RD00424,Heart SestaMIBI SPECT(Stress+Rest),3042024,Heart SPECT at rest and W stress and W Tc-99m Sestamibi IV
RD00425,Hepatic Arterio.,4044875,Arteriography
RD00426,Holter Monitoring,3010479,Holter monitor study
RD00427,HRA Angiography (단안),4099539,Fluorescein angiography
RD00428,HRA Angiography (양안),4252039,Ophthalmic angiography
RD00429,I. V. P,2006738,Intravenous pyelogram
RD00430,I.V.P,2006738,Intravenous pyelogram
RD00431,I-131 치료후 Scan,4346614,Radioactive iodine uptake
RD00432,I-131 Uptake,4346614,Radioactive iodine uptake
RD00433,I-131 Whole Body Scan,4346952,Whole body radioiodine I131 study
RD00434,I-131 Whole Body scan(Admission),3038845,Scan whole body W I-131 MIBG IV
RD00435,Immobilization Device(A),4145643,Procedures relating to splintage and immobilisation
RD00436,Impedance Audiometry(Stapedial Reflex Test),4167674,Acoustic reflex testing
RD00437,Impedance Audiometry(Tympanometry),2313735,Tympanometry (impedance testing)
RD00438,Intravascular Ultrasono,2211640,"Intravascular ultrasound (non-coronary vessel), radiological supervision and interpretation; initial vessel"
RD00439,K. U. B.,4057900,Plain X-ray abdomen
RD00440,Kidney (DTPA GFR),4346613,Tc99m-DTPA clearance - GFR
RD00441,KIDNEY AND BLADDER USG,40771921,Kidney Bilateral and Bladder US
RD00442,KIDNEY ASPIRATION BIOPSY C U/S,3048848,US Guidance for aspiration of Kidney
RD00443,Kidney Scan (DMSA),3037366,Kidney - bilateral and Collecting system Scan W Tc-99m DMSA IV
RD00444,Kidney Scan (DTPA),3038582,Kidney - bilateral and Collecting system Scan W Tc-99m DTPA IV
RD00445,Kidney Scan(MAG3),4298169,Kidney imaging with function study
RD00446,Kidney(DTPA lasix),3038582,Kidney - bilateral and Collecting system Scan W Tc-99m DTPA IV
RD00447,KUB,4135471,Radiography of kidney-ureter-bladder
RD00448,LEFT ANKLE AP,3002680,Ankle - left X-ray
RD00449,LEFT ANKLE AP & LAT & MORTISE VIEW,3052409,Ankle - left X-ray AP and lateral and Mortise
RD00450,LEFT ANKLE LAT,3002680,Ankle - left X-ray
RD00451,LEFT ANKLE MORTISE VIEW,3048975,Ankle X-ray Mortise
RD00452,LEFT BILIARD VIEW,3047984,Wrist - left X-ray oblique
RD00453,LEFT CALCANEAL AXIAL VIEW,3005224,Calcaneus - left X-ray
RD00454,LEFT ELBOW AP,3002596,Elbow - left X-ray
RD00455,LEFT ELBOW AP AND LAT,3052502,Elbow - left X-ray AP and lateral
RD00456,"LEFT ELBOW AP,LAT, BOTH OBL",3047840,Elbow - left X-ray AP and lateral and oblique
RD00457,LEFT ELBOW LAT,3002596,Elbow - left X-ray
RD00458,LEFT FEMUR AP,3037181,Femur - left X-ray
RD00459,LEFT FEMUR AP AND LAT,3049337,Femur - left X-ray AP and lateral
RD00460,LEFT FEMUR LAT,3037181,Femur - left X-ray
RD00461,LEFT FINGER AP AND LAT  ? th,3048953,Finger - left X-ray AP and lateral and oblique
RD00462,LEFT FOOT AP,3050838,Foot - left X-ray AP standing
RD00463,LEFT FOOT AP AND LAT AND OBL,3049313,Foot - left X-ray AP and lateral and oblique
RD00464,LEFT FOOT LAT,3049886,Foot - left X-ray lateral
RD00465,LEFT FOOT OBLIQUE,3017520,Foot - left X-ray
RD00466,LEFT FOREARM AP,3023345,Upper extremity - left X-ray
RD00467,LEFT FOREARM AP AND LAT,3023345,Upper extremity - left X-ray
RD00468,"LEFT FOREARM AP,LAT,BOTH OBL",3023345,Upper extremity - left X-ray
RD00469,LEFT FOREARM LAT,3023345,Upper extremity - left X-ray
RD00470,LEFT HAND  OBLIQUE,3050251,Hand X-ray oblique single view
RD00471,LEFT HAND LAT,3053041,Hand - left X-ray lateral
RD00472,LEFT HAND PA,3047456,Hand - left X-ray PA
RD00473,LEFT HAND PA AND OBLIQUE,3040614,Hand X-ray PA and oblique
RD00474,LEFT HIP AP (SUPINE),3053130,Hip - left X-ray AP single view
RD00475,LEFT HIP LAT,3049913,Hip - left X-ray lateral
RD00476,LEFT HIP TRANSLATERAL,3048337,Hip - left X-ray tomograph
RD00477,LEFT HUMERUS AP,3048688,Humerus - left X-ray
RD00478,LEFT HUMERUS AP AND LAT,3048677,Humerus - left X-ray AP and lateral
RD00479,LEFT HUMERUS LAT,3048688,Humerus - left X-ray
RD00480,LEFT KNEE AP (STAND),3007347,Knee - left X-ray AP single view standing
RD00481,LEFT KNEE AP (SUPINE),3051727,Knee - left X-ray AP single view
RD00482,LEFT KNEE LAT (30 FLEXION),3052748,Knee - left X-ray lateral
RD00483,LEFT KNEE LAT (NEUTRAL),3052748,Knee - left X-ray lateral
RD00484,LEFT KNEE MRI,3037863,Knee - left MRI
RD00485,LEFT KNEE SKYLINE VIEW,3051488,Knee - left X-ray
RD00486,LEFT LOWER LEG AP,3052719,Lower extremity - left X-ray Single view
RD00487,LEFT LOWER LEG AP AND LAT,3052173,Lower extremity X-ray AP and lateral
RD00488,LEFT LOWER LEG BOTH OBLIQUE,3036029,Lower extremity - left X-ray
RD00489,LEFT LOWER LEG LAT,3036029,Lower extremity - left X-ray
RD00490,LEFT SCAPULAR AP,3028587,Scapula - left X-ray
RD00491,LEFT SCAPULAR AP AND LAT,3052128,Scapula - left X-ray AP and lateral
RD00492,LEFT SCAPULAR LAT,3028587,Scapula - left X-ray
RD00493,LEFT SHOULDER AP,3047534,Shoulder - left X-ray AP single view
RD00494,LEFT SHOULDER AXIAL,3052132,Shoulder - left X-ray axillary
RD00495,LEFT SHOULDER LAT,3015926,Shoulder - left X-ray
RD00496,LEFT SHOULDER MRI,3012573,Shoulder - left MRI
RD00497,LEFT WRIST LAT (NEUTRAL),3047625,Wrist X-ray lateral
RD00498,LEFT WRIST PA  AND LAT(NEUTRAL),3049342,Wrist - left X-ray PA and lateral
RD00499,LEFT WRIST PA (NEUTRAL),3048120,Wrist X-ray PA
RD00500,Leg Doppler(간이법),4152022,Doppler
RD00501,LIVER ASPIRATION BIOPSY C U/S,4303252,US scan and biopsy of liver
RD00502,LIVER MRI(보험)+Dynamic,3050260,Liver MRI
RD00503,L-S Spine AP & Lat.,4118954,X-ray of lumbosacral spine
RD00504,"L-S Spine AP & Lat. & Flex,Ext.",4118954,X-ray of lumbosacral spine
RD00505,L-S Spine Both Obl.,4118954,X-ray of lumbosacral spine
RD00506,L-S Spine Dynamic View,4118954,X-ray of lumbosacral spine
RD00507,L-S Spine Lat.,4118954,X-ray of lumbosacral spine
RD00508,L-S Spine Series,4118954,X-ray of lumbosacral spine
RD00509,"L-S Spine Series & Flex,Ext.",4118954,X-ray of lumbosacral spine
RD00510,L-Spine AP & Lat.,3038174,Spine Lumbar X-ray AP and lateral
RD00511,L-SPINE BENDING(BOTH),3031977,Spine Lumbar X-ray W right bending and W left bending
RD00512,L-Spine Both Obl.,3046204,Spine Lumbar X-ray oblique
RD00513,L-Spine Ext. & Flex.,3033567,Spine Lumbar X-ray W flexion and W extension
RD00514,L-Spine Lat.,3016011,Spine Lumbar X-ray lateral
RD00515,L-SPINE MRI,3012445,Spine Lumbar MRI
RD00516,L-Spine Series,3034396,Spine Lumbar X-ray
RD00517,"L-Spine series & Flex,Ext.",3033567,Spine Lumbar X-ray W flexion and W extension
RD00518,L-S-SPINE AP (STAND),4118954,X-ray of lumbosacral spine
RD00519,L-S-SPINE AP (SUPINE),4118954,X-ray of lumbosacral spine
RD00520,L-S-SPINE BOTH OBL,4118954,X-ray of lumbosacral spine
RD00521,L-S-SPINE LAT (EXTENSION),4118954,X-ray of lumbosacral spine
RD00522,L-S-SPINE LAT (FLEXION),4118954,X-ray of lumbosacral spine
RD00523,L-S-SPINE LAT (NEUTRAL),4118954,X-ray of lumbosacral spine
RD00524,"L-S-SPINE STAND AP,3LAT(NEUT,FLEX,EXT)",4118954,X-ray of lumbosacral spine
RD00525,LS-SPINE STAND AP/LAT/FLEX/EXT/PELVIS AP,4118954,X-ray of lumbosacral spine
RD00526,"L-S-SPINE STANDING AP, LAT (NEUTRAL)",3038394,Spine Lumbar X-ray AP and lateral standing
RD00527,L-S-SPINE STANDING LAT(NEUT),4118954,X-ray of lumbosacral spine
RD00528,"L-S-SPINE SUPINE AP,3LAT(NEUT,FLEX,EXT)",4118954,X-ray of lumbosacral spine
RD00529,"L-S-SPINE SUPINE AP,LAT (NEUTRAL)",4118954,X-ray of lumbosacral spine
RD00530,LS-SPINE SUPINE AP/LAT/FLEX/EXT/BOTH OBL,4118954,X-ray of lumbosacral spine
RD00531,LS-SPINE SUPINE AP/LAT/FLEX/EXT/PELVIS AP,4118954,X-ray of lumbosacral spine
RD00532,"L-S-SPINE SUPINE LAT (FLEX,EXT)",4118954,X-ray of lumbosacral spine
RD00533,LT Ankle AP & Lat.,3051171,Ankle - left X-ray AP and lateral
RD00534,LT ankle AP/Lat/Mortise,3052409,Ankle - left X-ray AP and lateral and Mortise
RD00535,LT Ankle Extern Obl,3002680,Ankle - left X-ray
RD00536,LT Ankle Intern Obl,3002680,Ankle - left X-ray
RD00537,LT CLAVICLE CEPHALIC TILTING,3047646,Clavicle - left X-ray 45 degree cephalic angle
RD00538,LT Elbow AP & Lat.,3052502,Elbow - left X-ray AP and lateral
RD00539,LT Elbow both Obl.,3049910,Elbow - left X-ray oblique
RD00540,LT Femur AP & Lat.,3049337,Femur - left X-ray AP and lateral
RD00541,LT Finger AP & Lat.,4085289,Plain X-ray metacarpals
RD00542,LT Foot AP,3017520,Foot - left X-ray
RD00543,LT Foot AP & Lat.,3051522,Foot - left X-ray AP and lateral
RD00544,LT foot AP/Obl/Lat,3049313,Foot - left X-ray AP and lateral and oblique
RD00545,LT Foot Obl.,3047716,Foot - left X-ray oblique single view
RD00546,LT Forearm AP & Lat.,4058907,Plain X-ray radius
RD00547,LT Hand AP,3050256,Hand - left X-ray
RD00548,LT Hand AP & Obl.,3051516,Hand - left X-ray AP and lateral and oblique
RD00549,LT Hand AP/Obl/Lat,3051516,Hand - left X-ray AP and lateral and oblique
RD00550,LT Hand Lat.,3053041,Hand - left X-ray lateral
RD00551,LT Hip Axial,4081564,Plain X-ray ischium
RD00552,LT Humerus AP & Lat.,4056696,Plain X-ray shaft of humerus
RD00553,LT Knee AP & Lat & Merchant,3040136,Knee X-ray AP and lateral and Merchants
RD00554,LT Knee AP & Lat (Standing),3006995,Knee - left X-ray AP and lateral standing
RD00555,LT Knee AP & Lat.,3049263,Knee - left X-ray AP and lateral
RD00556,"LT KNEE AP,LAT, SKYLINE VIEW",3051488,Knee - left X-ray
RD00557,"LT KNEE AP,PA(45),LAT,MERCHANT",3040136,Knee X-ray AP and lateral and Merchants
RD00558,LT KNEE MERCHANT VIEW,3016353,Knee - left X-ray Merchants
RD00559,LT LOWER LEG AP/LAT/BOTH OBL,3036029,Lower extremity - left X-ray
RD00560,LT Mammo. CC & MLO,4179075,Plain X-ray guided wire localization of breast lesion
RD00561,LT Patella Merchant View,3016353,Knee - left X-ray Merchants
RD00562,LT Scapula Out-Let View,3042034,Scapula X-ray lateral and outlet
RD00563,LT Scapula Y View,3047498,Scapula - left X-ray Y
RD00564,LT Shoulder AP,3047534,Shoulder - left X-ray AP single view
RD00565,LT Shoulder AP & Lat.,3015926,Shoulder - left X-ray
RD00566,LT Shoulder Axial,3052132,Shoulder - left X-ray axillary
RD00567,LT SHOULDER TRAUMA SERIES,3015926,Shoulder - left X-ray
RD00568,LT SUPRASPINATUS OUTLET,3047647,Shoulder - left X-ray outlet
RD00569,LT Tibia AP & Lat.,4081883,Tibia X-ray
RD00570,LT Wrist AP & Lat.,3047966,Wrist - left X-ray AP and lateral
RD00571,LT Wrist Both Obl.,3047984,Wrist - left X-ray oblique
RD00572,LT.FEMUR AP/LAT,3049337,Femur - left X-ray AP and lateral
RD00573,LT.HAND AP/LAT/OBL,3051516,Hand - left X-ray AP and lateral and oblique
RD00574,LT.KNEE AP/LAT.,3049263,Knee - left X-ray AP and lateral
RD00575,LT.KNEE AP/LAT/BOTH OBL,3048637,Knee - left X-ray AP and lateral and oblique
RD00576,LT.WRIST AP/LAT/BILLIARD VIEW,3048608,Wrist X-ray AP and lateral and oblique
RD00577,LUMBAR MRI,3012445,Spine Lumbar MRI
RD00578,LUMBAR MRI(보험),4082841,Magnetic resonance imaging of lumbar spine
RD00579,Lung Biopsy,4303062,Biopsy of lung
RD00580,Lymphangiography,4177386,Contrast radiology of lymphatic tissue
RD00581,MAMMOGRAPHY,4324693,Mammography
RD00582,Mammography Series,4324693,Mammography
RD00583,MANDIBLE SERIES,3008740,Mandible X-ray
RD00584,"Manometry, Anorectal, Colonic",2313627,Anorectal manometry
RD00585,"Manometry, Esophageal, Standard",2007036,Esophageal manometry
RD00586,Mastoid,4155446,Plain film of head
RD00587,MASTOID VIEW,3009226,Mastoid X-ray
RD00588,Metacholine challenge Test,4091113,Methacholine challenge
RD00589,Miniprobe EUS,42872565,Endoscopic ultrasonography
RD00590,"MR (Brain, MRA) c Cont.",4105925,MRI of brain
RD00591,MR (Brain+per) c Contrast,4105925,MRI of brain
RD00592,MR Ankle c Cont.,4335220,Magnetic resonance imaging of ankle with contrast
RD00593,MR Brain c Cont.(F.U),4197203,Magnetic resonance imaging of head with contrast
RD00594,MR Brain(Limi+MRA) c Cont.,4167390,MRI angiography of head
RD00594,MR Brain(Limi+MRA) c Cont.,4197203,Magnetic resonance imaging of head with contrast
RD00595,MR Brain(Limi+MRA) s,4167390,MRI angiography of head
RD00596,MR Breast c Cont.,4305538,MRI of thoracolumbar spine
RD00597,MR C-Spine c Cont.,4302503,MRI of cervicothoracic spine
RD00598,MR C-Spine s ,4302503,MRI of cervicothoracic spine
RD00599,MR Female Pelvis c Cont.,4161393,Magnetic resonance imaging of pelvis with contrast
RD00600,MR Hip Joint c Cont.,4330514,Magnetic resonance imaging of hip with contrast
RD00601,MR Inner ear s (Limi),4167390,MRI angiography of head
RD00602,MR Knee c Cont.,4332928,Magnetic resonance imaging of knee with contrast
RD00603,MR Knee s,4082716,Magnetic resonance imaging of knee
RD00604,MR Liver c PrimoCont.,4329640,Magnetic resonance imaging of liver with contrast
RD00605,MR L-Spine c Cont.,4305538,MRI of thoracolumbar spine
RD00606,MR Sella c Cont.,4198767,Magnetic resonance imaging of pituitary fossa with contrast
RD00607,MR Shoulder c Cont.,4201068,Magnetic resonance imaging of shoulder with contrast
RD00608,MR T-L Spine c Cont.,4305538,MRI of thoracolumbar spine
RD00609,MR T-Spine c Cont.,4305538,MRI of thoracolumbar spine
RD00610,MR Whole Spine c Cont.,4329770,Magnetic resonance imaging of spine with contrast
RD00611,MRCP(보험)+3D,4194588,Magnetic resonance cholangiopancreatography
RD00612,MRI L-Spine c Contrast,4185945,Magnetic resonance imaging of lumbar spine with contrast
RD00613,Myocardium 약물부하 SPECT (TL-201),3038400,Heart SPECT
RD00614,Nasal Bone Routine,4056685,Plain X-ray facial sinuses
RD00615,NASAL SERIES,3016350,Nasal bones X-ray
RD00616,Nasopharyngoscopy,4307682,Nasopharyngoscopy
RD00617,"NCV(Motor & Sensory N.) & EMG(상지,편측)(NEUR)",2007847,Electromyogram of eye [EMG]
RD00617,"NCV(Motor & Sensory N.) & EMG(상지,편측)(NEUR)",4098783,Mixed nerve conduction study
RD00618,"NCV(Motor & Sensory N.) & EMG(하지,편측)(NEUR)",2007526,Electromyography
RD00618,"NCV(Motor & Sensory N.) & EMG(하지,편측)(NEUR)",4098783,Mixed nerve conduction study
RD00619,"NCV,Motor & Sensory N.(상지,편측)(NEUR)",4098783,Mixed nerve conduction study
RD00620,"NCV,Motor & Sensory N.(하지,편측)(NEUR)",4098783,Mixed nerve conduction study
RD00621,NECK AP,3031125,Neck X-ray AP single view
RD00622,Neck AP & Lat.,3034670,Neck X-ray AP and lateral
RD00623,Neck AP/LT.LAT,3034670,Neck X-ray AP and lateral
RD00624,Neck AP/RT LAT,3034670,Neck X-ray AP and lateral
RD00625,NECK BOTH LAT,3006929,Neck X-ray lateral
RD00626,Neck Lat.,3006929,Neck X-ray lateral
RD00627,NECK RIGHT LAT,3006929,Neck X-ray lateral
RD00628,Neck(Lymph node)Aspiration Biopsy c U/S,4331518,Aspiration using ultrasound guidance
RD00629,Neck(Thyroid) Aspiration Biopsy c U/S,4106711,Fine needle biopsy of thyroid
RD00630,Neonatal Screening 7종,4246502,Neonatal screening
RD00631,"Neonatal TSH,Phenylalanine",4246502,Neonatal screening
RD00632,NEONETAL SCREEN TEST(6종),4246502,Neonatal screening
RD00633,NST,4308655,Nonstress test
RD00634,"NST, Follow-up",4308655,Nonstress test
RD00635,OBGY Simple U/S,4037672,Ultrasonography
RD00636,OBGYN U/S A ,4037672,Ultrasonography
RD00637,OBGYN U/S B,4037672,Ultrasonography
RD00638,OBGYN U/S C,4037672,Ultrasonography
RD00639,Occlusal radiography,4082223,Dental X-ray occlusal
RD00640,ODONTOID PROCESS (OPEN MOUTH),4172858,Odontoid peg X-ray
RD00641,OKN & OKAN Test,4252403,Optokinetic nystagmus test
RD00642,OP.CHOLANGIOGRAPHY,4151838,Cholangiogram
RD00643,Orbit PA,3049563,Orbit X-ray
RD00644,Orbit Series,3049563,Orbit X-ray
RD00645,Otoacoustic Emission Test(DP+TE),4091738,Oto-acoustic emission test
RD00646,Overnight Polysomnography,3011940,Polysomnography (sleep) study
RD00647,Oxymeter,4020553,Oxygen saturation measurement
RD00648,P.C.D ,2003547,Percutaneous abdominal drainage
RD00649,P.C.D(Abdomen),2003547,Percutaneous abdominal drainage
RD00650,P.C.D(LUNG),4069213,Percutaneous drainage of liver
RD00651,P.N.S SERIES,4309380,Radiography of nasal sinuses
RD00652,P.T.A - AV Shunt,4184298,Percutaneous transluminal angioplasty
RD00653,P-A Cephalogram,4065371,Cephalogram
RD00654,Panorama(단순),2006653,Other dental x-ray
RD00655,Patella Merchant View,3020726,Knee X-ray Merchants
RD00656,PELVIS  AP & LAT & BOTH OBL,3052420,Pelvis X-ray AP and lateral and oblique
RD00657,Pelvis AP,4081564,Plain X-ray ischium
RD00658,Pelvis AP & Both Obl,3052754,Pelvis X-ray AP and oblique
RD00659,Pelvis AP & Both Obl & In/Outlet,4081564,Plain X-ray ischium
RD00660,PELVIS AP (STAND),3031214,Pelvis X-ray AP single view standing
RD00661,PELVIS AP (SUPINE),3049253,Pelvis X-ray AP single view
RD00662,Pelvis Both Obl.,4081564,Plain X-ray ischium
RD00663,PELVIS BOTH OBLIQUE,3048054,Pelvis X-ray oblique
RD00664,Pelvis Inlet & Outlet,4081564,Plain X-ray ischium
RD00665,PELVIS INLET VIEW,3047441,Pelvis X-ray inlet
RD00666,PELVIS LAT,3048644,Pelvis X-ray lateral
RD00667,PELVIS MRI,3021689,Pelvis MRI
RD00668,PELVIS OUTLET VIEW,3049957,Pelvis X-ray outlet
RD00669,Periapical  view Radiography(3매),4346193,Dental X-ray periapical
RD00670,Periapical Radiography(1매),4346193,Dental X-ray periapical
RD00671,Periapical view Radiography(1매),4346193,Dental X-ray periapical
RD00672,Periapical view Radiography(2매),4346193,Dental X-ray periapical
RD00673,PFT c Bronchodilator Inhalation(6종),3038933,Pulmonary Function Tests
RD00673,PFT c Bronchodilator Inhalation(6종),4133841,Inhaled bronchodilator therapy
RD00674,PFT With Bronchodilator Inhalation(6종),4052083,Lung function tests
RD00674,PFT With Bronchodilator Inhalation(6종),4133841,Inhaled bronchodilator therapy
RD00675,"PFT,기류용적폐곡선",4297789,Measurement of lung volume
RD00676,"PFT,기본폐기능검사(기류용적폐곡선)(호흡기내과)",4052083,Lung function tests
RD00677,PNS Series,4179075,Plain X-ray guided wire localization of breast lesion
RD00678,PNS Water's View,3053070,Sinuses X-ray Waters
RD00679,PORTABLE EEG,4205144,Portable electroencephalogram
RD00680,Portal Film Verification and Correction,4144379,Verification routine
RD00681,Posturography,2313721,Computerized dynamic posturography
RD00682,Prostate Biopsy c U/S,4302200,US scan and biopsy of prostate
RD00683,PTA(Pure Tone Audiometry),4091134,Pure tone audiometry
RD00684,PTBD (1차),4201632,Percutaneous transhepatic insertion of biliary drain
RD00685,Punch Biopsy,4287567,Punch biopsy
RD00686,R. G. P,2006739,Retrograde pyelogram
RD00687,Rapid ACTH Stimulation Test,4089510,Cosyntropin test
RD00688,Rib Series,4163872,Plain chest X-ray
RD00689,RIBCAGE SERIES(3),4122946,Thoracic cage X-ray
RD00690,RIGHT ANKLE AP,3047457,Ankle X-ray AP single view
RD00691,RIGHT ANKLE AP &LAT &MORTISE VIEW,3051456,Ankle - right X-ray AP and lateral and Mortise
RD00692,RIGHT ANKLE LAT,3001035,Ankle - right X-ray
RD00693,RIGHT ANKLE MORTISE VIEW,3041715,Ankle - right X-ray and Mortise
RD00694,RIGHT BILIARD VIEW,3048357,Wrist - right X-ray oblique
RD00695,RIGHT CALCANEAL AXIAL VIEW,3000935,Calcaneus - right X-ray
RD00696,RIGHT ELBOW AP,3001505,Elbow - right X-ray
RD00697,RIGHT ELBOW AP AND LAT,3048942,Elbow - right X-ray AP and lateral
RD00698,"RIGHT ELBOW AP,LAT, BOTH OBL",3050892,Elbow - right X-ray AP and lateral and oblique
RD00699,RIGHT ELBOW LAT,3001505,Elbow - right X-ray
RD00700,RIGHT FEMUR AP,3020873,Femur - right X-ray
RD00701,RIGHT FEMUR AP AND LAT,3047376,Femur - right X-ray AP and lateral
RD00702,RIGHT FEMUR LAT,3020873,Femur - right X-ray
RD00703,RIGHT FINGER AP AND LAT  ? th,3048287,Finger - right X-ray AP and lateral and oblique
RD00704,RIGHT FOOT AP,3047772,Foot - right X-ray AP standing
RD00705,RIGHT FOOT AP AND LAT AND OBL,3051157,Foot - right X-ray AP and lateral and oblique
RD00706,RIGHT FOOT LAT,3004045,Foot - right X-ray
RD00707,RIGHT FOOT OBLIQUE,3053121,Foot - right X-ray oblique single view
RD00708,RIGHT FOREARM AP,3009207,Upper extremity - right X-ray
RD00709,RIGHT FOREARM AP AND LAT,3009207,Upper extremity - right X-ray
RD00710,"RIGHT FOREARM AP,LAT,BOTH OBL",3009207,Upper extremity - right X-ray
RD00711,RIGHT FOREARM LAT,3009207,Upper extremity - right X-ray
RD00712,RIGHT HAND  OBLIQUE,3050251,Hand X-ray oblique single view
RD00713,RIGHT HAND LAT,3050876,Hand - right X-ray lateral
RD00714,RIGHT HAND PA,3050561,Hand - right X-ray PA
RD00715,RIGHT HAND PA AND OBLIQUE,3040614,Hand X-ray PA and oblique
RD00716,RIGHT HIP AP (SUPINE),3050567,Hip - right X-ray AP single view
